target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2026-03-22,1,quantile,0.9,154.19189429317743,2026-03-25
ILI incidence,BE,2026-03-29,2,quantile,0.9,181.4503592565606,2026-03-25
ILI incidence,BE,2026-04-05,3,quantile,0.9,198.31572648707208,2026-03-25
ILI incidence,BE,2026-04-12,4,quantile,0.9,147.7740927550778,2026-03-25
ILI incidence,BE,2026-03-22,1,quantile,0.95,170.57672060257698,2026-03-25
ILI incidence,BE,2026-03-29,2,quantile,0.95,183.95867713033874,2026-03-25
ILI incidence,BE,2026-04-05,3,quantile,0.95,201.02950599198059,2026-03-25
ILI incidence,BE,2026-04-12,4,quantile,0.95,155.79390587356446,2026-03-25
ILI incidence,BE,2026-03-22,1,quantile,0.975,174.48430449727365,2026-03-25
ILI incidence,BE,2026-03-29,2,quantile,0.975,186.63563844713,2026-03-25
ILI incidence,BE,2026-04-05,3,quantile,0.975,211.63322172339605,2026-03-25
ILI incidence,BE,2026-04-12,4,quantile,0.975,160.46087063819584,2026-03-25
ILI incidence,BE,2026-03-22,1,quantile,0.99,176.64190491426103,2026-03-25
ILI incidence,BE,2026-03-29,2,quantile,0.99,186.99544691445706,2026-03-25
ILI incidence,BE,2026-04-05,3,quantile,0.99,215.93814627741,2026-03-25
ILI incidence,BE,2026-04-12,4,quantile,0.99,164.79388839934398,2026-03-25
ILI incidence,BE,2026-03-22,1,median,,122.07451406717445,2026-03-25
ILI incidence,BE,2026-03-29,2,median,,162.7750962093504,2026-03-25
ILI incidence,BE,2026-04-05,3,median,,131.33179607431512,2026-03-25
ILI incidence,BE,2026-04-12,4,median,,125.05478360340075,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.01,662.2615928487928,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.01,513.7638914775888,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.01,552.2021720214259,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.01,467.7272039418071,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.025,736.6003559325603,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.025,539.7883874613453,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.025,563.6921432037645,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.025,506.90171556234236,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.05,743.0836785361288,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.05,552.2164821584308,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.05,572.1662128509024,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.05,518.0748780491344,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.1,757.7111918683229,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.1,573.8630815524871,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.1,580.383380858999,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.1,531.6625135515644,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.15,773.9880517648901,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.15,591.354009810491,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.15,601.7817936437157,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.15,538.1093773851239,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.2,783.5690865605039,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.2,616.0869924086433,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.2,620.5027341863519,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.2,546.6001851396957,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.25,791.0881507853359,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.25,628.4549685532318,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.25,634.7651343667048,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.25,554.620564462399,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.3,798.5285936006231,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.3,642.3047356015448,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.3,645.5159111668931,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.3,566.4210459952723,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.35,805.6759246189218,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.35,656.5960077461566,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.35,647.9294455670295,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.35,570.1705701878847,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.4,808.0560913081157,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.4,670.8896467485495,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.4,650.1908487666683,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.4,581.3251823897389,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.45,811.568231767514,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.45,687.3681341937752,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.45,652.4983573276196,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.45,585.905181814851,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.5,818.5838610651257,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.5,690.3740757839703,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.5,653.2022133779017,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.5,588.9526972436113,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.55,819.9876543480871,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.55,693.7116830493954,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.55,656.9843722310194,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.55,600.3416810478354,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.6,824.5887783748134,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.6,713.7022175790966,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.6,659.466489343837,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.6,614.1172000243226,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.65,830.8424938966831,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.65,723.2576632603357,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.65,662.9612419207675,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.65,624.0451313151531,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.7,840.4685485406262,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.7,727.2663363206963,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.7,670.3128378210542,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.7,634.3688766585329,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.75,850.7060247335102,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.75,754.8074846661443,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.75,684.1152886687529,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.75,640.4873791113439,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.8,863.3689536055298,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.8,764.021867971123,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.8,687.9775224308938,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.8,645.5879885897558,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.85,870.6144910364583,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.85,768.4507805385887,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.85,693.3950111782108,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.85,650.440059466832,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.9,878.1647562292375,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.9,772.9551961233448,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.9,705.8713104527969,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.9,654.5336332921582,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.95,892.5168122106704,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.95,782.3430646638794,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.95,719.4667555772781,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.95,655.6837671486207,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.975,908.7435118957516,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.975,803.5287491710353,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.975,732.5651757482315,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.975,694.4536292459668,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.99,923.9938579913012,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.99,819.0351810354886,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.99,746.0676650406012,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.99,717.3694021808901,2026-03-25
ILI incidence,GR,2026-03-22,1,median,,818.5838610651257,2026-03-25
ILI incidence,GR,2026-03-29,2,median,,690.3740757839703,2026-03-25
ILI incidence,GR,2026-04-05,3,median,,653.2022133779017,2026-03-25
ILI incidence,GR,2026-04-12,4,median,,588.9526972436113,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.01,2.259106521802974,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.01,2.333917426651549,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.01,2.786890674365832,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.01,2.747498697022994,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.025,2.675669039245934,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.025,2.4605847309634585,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.025,3.3793486194157194,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.025,2.826157965396248,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.05,3.000019576195397,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.05,2.5673423904320285,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.05,3.7291342518859905,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.05,2.922430347452965,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.1,3.093427538342373,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.1,2.8401311590579525,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.1,4.279800498363017,2026-03-25
