origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.01,1052.292619802866
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.025,1204.4229937057905
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.05,1352.7250763067605
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.1,1546.4907876530742
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.15,1692.6600603661323
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.2,1818.615854265402
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.25,1934.1142543753967
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.3,2044.0700763880404
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.35,2151.5301186516863
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.4,2258.715744426521
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.45,2367.4964151701824
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.5,2479.6638490059795
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.55,2597.1433167265354
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.6,2722.2155845012576
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.65,2857.8185960527912
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.7,3008.0377844820287
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.75,3179.01540108101
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.8,3380.863879312852
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.85,3632.369691929128
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.9,3975.5620453856554
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.95,4544.748054363958
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.975,5104.007257947747
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.99,5841.339551298562
2026-03-18,ILI incidence,2026-03-15,1,AT,median,,2479.6638490059795
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.01,1025.0574645977506
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.025,1178.6717083554347
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.05,1329.0606935654844
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.1,1526.3947456098447
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.15,1675.8216411553262
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.2,1804.9397733798385
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.25,1923.6069909771682
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.3,2036.8046652305263
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.35,2147.6339719248626
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.4,2258.368557535664
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.45,2370.9344064057723
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.5,2487.189707844807
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.55,2609.143014707676
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.6,2739.185084711262
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.65,2880.406560224175
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.7,3037.116522087979
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.75,3215.806366832048
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.8,3427.180780712375
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.85,3691.15655993036
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.9,4052.3647506774073
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.95,4653.740984509821
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.975,5247.14486808007
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.99,6032.860905297283
2026-03-18,ILI incidence,2026-03-22,2,AT,median,,2487.189707844807
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.01,999.2207680755369
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.025,1154.1460742230254
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.05,1306.4516878369914
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.1,1507.1364153862633
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.15,1659.6642510015686
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.2,1791.8167629382804
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.25,1913.5421545742606
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.3,2029.8828997665
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.35,2143.991543399992
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.4,2258.192244259695
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.45,2374.4664781013457
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.5,2494.738398697445
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.55,2621.0997905688605
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.6,2756.0518491992902
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.65,2902.8390262648136
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.7,3065.9962091113334
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.75,3252.3679866233992
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.8,3473.259212371784
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.85,3749.7341721701237
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.9,4129.0707888136185
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.95,4763.007888534277
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.975,5391.140694346768
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.99,6226.335357890202
2026-03-18,ILI incidence,2026-03-29,3,AT,median,,2494.738398697445
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.01,974.65033622247
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.025,1130.7320626541973
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.05,1284.800758964104
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.1,1488.6388304949867
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.15,1644.1251474251928
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.2,1779.1956111445186
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.25,1903.8785531039955
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.3,2023.2726676018976
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.35,2140.5791918471186
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.4,2258.171246028336
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.45,2378.0849296639494
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.5,2502.3099908318504
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.55,2633.021523176023
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.6,2772.8317408276534
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.65,2925.140174528702
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.7,3094.7098865650282
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.75,3288.743012743364
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.8,3519.1529938441304
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.85,3808.169727911846
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.9,4205.765278880563
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.95,4872.6640311576475
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.975,5536.141799713521
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.99,6421.957772414115
2026-03-18,ILI incidence,2026-04-05,4,AT,median,,2502.3099908318504
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.01,42.0523643765692
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.025,50.90354902055335
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.05,59.95840221043286
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.1,72.37542175650405
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.15,82.15245427507548
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.2,90.84392431549466
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.25,99.02096641240955
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.3,106.98281949072565
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.35,114.92533535741322
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.4,123.00152779907155
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.45,131.35046385426477
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.5,140.11566882498684
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.55,149.46136906517293
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.6,159.5918277086944
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.65,170.77980918948379
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.7,183.41481785566535
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.75,198.094576889158
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.8,215.82035187779758
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.85,238.48339422487
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.9,270.3937652584355
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.95,325.67575372431895
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.975,382.6660953577131
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.99,461.5444450331083
2026-03-18,ILI incidence,2026-03-15,1,BE,median,,140.11566882498684
2026-03-18,ILI incidence,2026-03-22,2,BE,quantile,0.01,34.18684405200654
