origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.01,1267.5351756119696
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.025,1451.308543859816
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.05,1630.5208144185042
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.1,1864.755665095547
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.15,2041.5089353706044
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.2,2193.854159138242
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.25,2333.577348575769
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.3,2466.6174344685414
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.35,2596.6573674416272
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.4,2726.3835491683385
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.45,2858.0580282075075
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.5,2993.8499792356397
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.55,3136.0914159972235
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.6,3287.5460502475603
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.65,3451.7749927855953
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.7,3633.73132943698
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.75,3840.8630265557117
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.8,4085.4338802580073
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.85,4390.229944117876
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.9,4806.23524838843
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.95,5496.4023738240985
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.975,6174.771970803374
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.99,7069.459353877046
2026-02-18,ILI incidence,2026-02-15,1,AT,median,,2993.8499792356397
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.01,1234.790142073774
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.025,1420.5109837945781
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.05,1602.416315645927
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.1,1841.2150585473432
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.15,2022.1143168033411
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.2,2178.4739058535556
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.25,2322.212884576324
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.3,2459.3562213331015
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.35,2593.656529499488
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.4,2727.8667363056484
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.45,2864.3204738994846
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.5,3005.2708459586725
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.55,3153.1548254675627
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.6,3310.874588458764
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.65,3482.1833410352956
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.7,3672.315400793539
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.75,3889.157660222015
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.8,4145.718331881847
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.85,4466.204015214131
