origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.01,1694.5141888546352
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.025,1817.2501681244364
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.05,1928.2411640543496
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.1,2062.671062543061
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.15,2157.4077245928725
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.2,2235.08566435165
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.25,2303.443951594021
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.3,2366.206894621884
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.35,2425.5453532200554
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.4,2482.915278794544
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.45,2539.420030593223
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.5,2596.000000000001
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.55,2653.555203720737
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.6,2713.0488460207926
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.65,2775.624804375573
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.7,2842.7788540099664
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.75,2916.6586109047794
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.8,3000.6746373198503
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.85,3100.9672557920276
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.9,3230.839147479951
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.95,3431.0638389141623
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.975,3612.4241014249365
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.99,3832.571007807606
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.01,342.94122278727735
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.025,374.252418649047
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.05,402.56259833572926
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.1,436.81947096076766
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.15,460.9279634997837
