origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.01,1203.5801923308723
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.025,1297.8578444541972
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.05,1383.4472163161588
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.1,1487.503736913386
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.15,1561.0768696798866
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.2,1621.5426724896656
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.25,1674.8542471575129
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.3,1723.8818686144036
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.35,1770.3024394415631
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.4,1815.244038284764
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.45,1859.56491586807
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.5,1904.000000000001
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.55,1949.2561995474027
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.6,1996.0936364741895
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.65,2045.4186047823302
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.7,2098.4198344049532
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.75,2156.807914656782
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.8,2223.303845782941
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.85,2302.8128072809845
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.9,2405.9742062207974
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.95,2565.4444530495803
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.975,2710.309283535703
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.99,2886.656225283566
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.01,39.76879552128378
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.025,48.19480206400368
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.05,56.26795253808463
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.1,66.56562933735005
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.15,74.13412241263474
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.2,80.5167212928568
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.25,86.25737822469122
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.3,91.62490625371099
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.35,96.78076636158241
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.4,101.83734747943645
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.45,106.88377502604956
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.5,111.99999999999997
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.55,117.26659078272499
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.6,122.77383388938244
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.65,128.6329731357168
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.7,134.99346939010013
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.75,142.0740257957752
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.8,150.22657495421456
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.85,160.09091978678984
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.9,173.06464074898287
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.95,193.470566609757
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.975,212.33503888778637
2026-03-18,ILI incidence,2026-03-15,1,BE,quantile,0.99,235.66565351181407
2026-03-18,ILI incidence,2026-03-15,1,CZ,quantile,0.01,11.168447108409966
2026-03-18,ILI incidence,2026-03-15,1,CZ,quantile,0.025,12.336205395190465
2026-03-18,ILI incidence,2026-03-15,1,CZ,quantile,0.05,13.437743351030942
2026-03-18,ILI incidence,2026-03-15,1,CZ,quantile,0.1,14.830365709388373
