origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.75,2873.6540727571064
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.75,2502.9661180297812
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.75,2120.2505614370893
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.75,1751.3312242507213
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.8,2924.4426780683034
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.8,2550.6400307293593
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.8,2181.432954932073
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.8,1808.650917153141
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.85,2971.1290815622456
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.85,2606.9757358366064
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.85,2244.4673750576544
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.85,1893.1371780232803
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.9,3022.3590255247814
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.9,2674.9015679404824
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.9,2333.6636604025143
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.9,2027.5416600936637
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.95,3085.1368252732527
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.95,2757.879243955166
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.95,2459.733214444129
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.95,2166.5616728365903
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.975,3149.4030537086446
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.975,2837.2008268186064
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.975,2548.1094531633876
