target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,LT,2026-03-25,2026-03-22,0.75,1,quantile,35.2429172736714
ILI incidence,LT,2026-03-25,2026-03-22,0.8,1,quantile,37.7079896386257
ILI incidence,LT,2026-03-25,2026-03-22,0.85,1,quantile,40.4813060319636
ILI incidence,LT,2026-03-25,2026-03-22,0.9,1,quantile,44.0300750084499
ILI incidence,LT,2026-03-25,2026-03-22,0.95,1,quantile,51.3750266602795
ILI incidence,LT,2026-03-25,2026-03-22,0.975,1,quantile,59.8149139494039
ILI incidence,LT,2026-03-25,2026-03-22,0.99,1,quantile,71.4724612377504
ILI incidence,LT,2026-03-25,2026-03-29,0.01,2,quantile,5.72278510736998
ILI incidence,LT,2026-03-25,2026-03-29,0.025,2,quantile,6.25134081581849
ILI incidence,LT,2026-03-25,2026-03-29,0.05,2,quantile,7.37067035020613
ILI incidence,LT,2026-03-25,2026-03-29,0.1,2,quantile,8.81872853885242
ILI incidence,LT,2026-03-25,2026-03-29,0.15,2,quantile,10.6650391545357
ILI incidence,LT,2026-03-25,2026-03-29,0.2,2,quantile,12.535803928753
ILI incidence,LT,2026-03-25,2026-03-29,0.25,2,quantile,14.5605974294587
ILI incidence,LT,2026-03-25,2026-03-29,0.3,2,quantile,16.0593141012207
ILI incidence,LT,2026-03-25,2026-03-29,0.35,2,quantile,18.3038082585012
ILI incidence,LT,2026-03-25,2026-03-29,0.4,2,quantile,19.8092980991987
ILI incidence,LT,2026-03-25,2026-03-29,0.45,2,quantile,21.6625743278689
ILI incidence,LT,2026-03-25,2026-03-29,0.5,2,quantile,23.3036508226405
ILI incidence,LT,2026-03-25,2026-03-29,0.55,2,quantile,25.1576149428306
ILI incidence,LT,2026-03-25,2026-03-29,0.6,2,quantile,27.2589376726088
ILI incidence,LT,2026-03-25,2026-03-29,0.65,2,quantile,29.2964647728843
ILI incidence,LT,2026-03-25,2026-03-29,0.7,2,quantile,31.4742142056828
ILI incidence,LT,2026-03-25,2026-03-29,0.75,2,quantile,34.9649673345174
ILI incidence,LT,2026-03-25,2026-03-29,0.8,2,quantile,38.1313704150129
ILI incidence,LT,2026-03-25,2026-03-29,0.85,2,quantile,42.138970708259
ILI incidence,LT,2026-03-25,2026-03-29,0.9,2,quantile,49.4160365349324
ILI incidence,LT,2026-03-25,2026-03-29,0.95,2,quantile,61.8087883209374
ILI incidence,LT,2026-03-25,2026-03-29,0.975,2,quantile,77.3203059935948
ILI incidence,LT,2026-03-25,2026-03-29,0.99,2,quantile,88.948019239634
ILI incidence,LT,2026-03-25,2026-04-05,0.01,3,quantile,7.75881504867792
ILI incidence,LT,2026-03-25,2026-04-05,0.025,3,quantile,7.75881504867792
ILI incidence,LT,2026-03-25,2026-04-05,0.05,3,quantile,7.76560373484102
ILI incidence,LT,2026-03-25,2026-04-05,0.1,3,quantile,8.53530246275803
ILI incidence,LT,2026-03-25,2026-04-05,0.15,3,quantile,9.36957525716356
ILI incidence,LT,2026-03-25,2026-04-05,0.2,3,quantile,10.4456719453211
ILI incidence,LT,2026-03-25,2026-04-05,0.25,3,quantile,12.4472826698381
ILI incidence,LT,2026-03-25,2026-04-05,0.3,3,quantile,14.427973794902
ILI incidence,LT,2026-03-25,2026-04-05,0.35,3,quantile,16.2005149481684
ILI incidence,LT,2026-03-25,2026-04-05,0.4,3,quantile,17.9896307370909
ILI incidence,LT,2026-03-25,2026-04-05,0.45,3,quantile,19.7675137381461
ILI incidence,LT,2026-03-25,2026-04-05,0.5,3,quantile,21.5152846794351
ILI incidence,LT,2026-03-25,2026-04-05,0.55,3,quantile,23.322008418977
ILI incidence,LT,2026-03-25,2026-04-05,0.6,3,quantile,26.2474012857069
ILI incidence,LT,2026-03-25,2026-04-05,0.65,3,quantile,28.8726565225065
ILI incidence,LT,2026-03-25,2026-04-05,0.7,3,quantile,31.3664094316855
ILI incidence,LT,2026-03-25,2026-04-05,0.75,3,quantile,35.444599405225
ILI incidence,LT,2026-03-25,2026-04-05,0.8,3,quantile,39.6427098770001
ILI incidence,LT,2026-03-25,2026-04-05,0.85,3,quantile,46.6350580373417
ILI incidence,LT,2026-03-25,2026-04-05,0.9,3,quantile,55.6022144398019
ILI incidence,LT,2026-03-25,2026-04-05,0.95,3,quantile,69.6382618788238
ILI incidence,LT,2026-03-25,2026-04-05,0.975,3,quantile,92.1879816284484
ILI incidence,LT,2026-03-25,2026-04-05,0.99,3,quantile,115.058716862649
ILI incidence,LT,2026-03-25,2026-04-12,0.01,4,quantile,8.92509327063565
ILI incidence,LT,2026-03-25,2026-04-12,0.025,4,quantile,8.92509327063565
ILI incidence,LT,2026-03-25,2026-04-12,0.05,4,quantile,8.92604067133292
ILI incidence,LT,2026-03-25,2026-04-12,0.1,4,quantile,9.36399723757301
ILI incidence,LT,2026-03-25,2026-04-12,0.15,4,quantile,9.88391709998746
ILI incidence,LT,2026-03-25,2026-04-12,0.2,4,quantile,10.3951543893039
ILI incidence,LT,2026-03-25,2026-04-12,0.25,4,quantile,11.3232152929787
ILI incidence,LT,2026-03-25,2026-04-12,0.3,4,quantile,12.5665356379177
ILI incidence,LT,2026-03-25,2026-04-12,0.35,4,quantile,14.1941583746165
ILI incidence,LT,2026-03-25,2026-04-12,0.4,4,quantile,16.4583674165053
ILI incidence,LT,2026-03-25,2026-04-12,0.45,4,quantile,18.1619133393043
ILI incidence,LT,2026-03-25,2026-04-12,0.5,4,quantile,20.249650018808
ILI incidence,LT,2026-03-25,2026-04-12,0.55,4,quantile,22.9760453511654
ILI incidence,LT,2026-03-25,2026-04-12,0.6,4,quantile,25.5673772994983
ILI incidence,LT,2026-03-25,2026-04-12,0.65,4,quantile,28.104499111779
ILI incidence,LT,2026-03-25,2026-04-12,0.7,4,quantile,31.6844212644135
ILI incidence,LT,2026-03-25,2026-04-12,0.75,4,quantile,35.6592004371357
ILI incidence,LT,2026-03-25,2026-04-12,0.8,4,quantile,42.8740882274677
ILI incidence,LT,2026-03-25,2026-04-12,0.85,4,quantile,50.0198841022715
ILI incidence,LT,2026-03-25,2026-04-12,0.9,4,quantile,60.2936299797835
ILI incidence,LT,2026-03-25,2026-04-12,0.95,4,quantile,74.3859213737528
ILI incidence,LT,2026-03-25,2026-04-12,0.975,4,quantile,97.4897223300268
ILI incidence,LT,2026-03-25,2026-04-12,0.99,4,quantile,131.527245896018
ILI incidence,LT,2026-03-25,2026-03-22,,1,median,25.8532851332698
ILI incidence,LT,2026-03-25,2026-03-29,,2,median,23.3036508226405
ILI incidence,LT,2026-03-25,2026-04-05,,3,median,21.5152846794351
ILI incidence,LT,2026-03-25,2026-04-12,,4,median,20.249650018808
ILI incidence,LU,2026-03-25,2026-03-22,0.01,1,quantile,232.030156531577
ILI incidence,LU,2026-03-25,2026-03-22,0.025,1,quantile,266.980933898709
ILI incidence,LU,2026-03-25,2026-03-22,0.05,1,quantile,361.688354523673
ILI incidence,LU,2026-03-25,2026-03-22,0.1,1,quantile,630.115166243423
ILI incidence,LU,2026-03-25,2026-03-22,0.15,1,quantile,779.701338938205
ILI incidence,LU,2026-03-25,2026-03-22,0.2,1,quantile,991.460671354902
ILI incidence,LU,2026-03-25,2026-03-22,0.25,1,quantile,1160.08724402029
ILI incidence,LU,2026-03-25,2026-03-22,0.3,1,quantile,1299.07539642941
ILI incidence,LU,2026-03-25,2026-03-22,0.35,1,quantile,1489.05232849248
ILI incidence,LU,2026-03-25,2026-03-22,0.4,1,quantile,1658.4872608956
ILI incidence,LU,2026-03-25,2026-03-22,0.45,1,quantile,1845.49222508478
ILI incidence,LU,2026-03-25,2026-03-22,0.5,1,quantile,2006.90886294642
ILI incidence,LU,2026-03-25,2026-03-22,0.55,1,quantile,2161.74484586354
ILI incidence,LU,2026-03-25,2026-03-22,0.6,1,quantile,2380.15652447767
ILI incidence,LU,2026-03-25,2026-03-22,0.65,1,quantile,2619.3166190939
ILI incidence,LU,2026-03-25,2026-03-22,0.7,1,quantile,2853.23563887962
ILI incidence,LU,2026-03-25,2026-03-22,0.75,1,quantile,3130.84328783618
ILI incidence,LU,2026-03-25,2026-03-22,0.8,1,quantile,3411.5091445388
ILI incidence,LU,2026-03-25,2026-03-22,0.85,1,quantile,3852.88864331559
ILI incidence,LU,2026-03-25,2026-03-22,0.9,1,quantile,4379.84391348692
ILI incidence,LU,2026-03-25,2026-03-22,0.95,1,quantile,5633.52471578621
ILI incidence,LU,2026-03-25,2026-03-22,0.975,1,quantile,6663.63141032464
ILI incidence,LU,2026-03-25,2026-03-22,0.99,1,quantile,8708.62751414926
ILI incidence,LU,2026-03-25,2026-03-29,0.01,2,quantile,438.741488276011
ILI incidence,LU,2026-03-25,2026-03-29,0.025,2,quantile,438.741488276011
ILI incidence,LU,2026-03-25,2026-03-29,0.05,2,quantile,478.140665687339
ILI incidence,LU,2026-03-25,2026-03-29,0.1,2,quantile,640.702518506156
ILI incidence,LU,2026-03-25,2026-03-29,0.15,2,quantile,849.495180976348
ILI incidence,LU,2026-03-25,2026-03-29,0.2,2,quantile,983.437676527372
ILI incidence,LU,2026-03-25,2026-03-29,0.25,2,quantile,1116.75819982845
ILI incidence,LU,2026-03-25,2026-03-29,0.3,2,quantile,1277.73994229042
ILI incidence,LU,2026-03-25,2026-03-29,0.35,2,quantile,1464.88086755693
ILI incidence,LU,2026-03-25,2026-03-29,0.4,2,quantile,1699.17845827028
ILI incidence,LU,2026-03-25,2026-03-29,0.45,2,quantile,1938.19932227049
ILI incidence,LU,2026-03-25,2026-03-29,0.5,2,quantile,2176.61865582821
ILI incidence,LU,2026-03-25,2026-03-29,0.55,2,quantile,2423.26517874131
ILI incidence,LU,2026-03-25,2026-03-29,0.6,2,quantile,2685.24024914591
ILI incidence,LU,2026-03-25,2026-03-29,0.65,2,quantile,3059.4277512662
ILI incidence,LU,2026-03-25,2026-03-29,0.7,2,quantile,3575.04675336624
ILI incidence,LU,2026-03-25,2026-03-29,0.75,2,quantile,4004.25009268648
ILI incidence,LU,2026-03-25,2026-03-29,0.8,2,quantile,4568.28018753839
ILI incidence,LU,2026-03-25,2026-03-29,0.85,2,quantile,5301.06406591408
ILI incidence,LU,2026-03-25,2026-03-29,0.9,2,quantile,6674.30405983369
ILI incidence,LU,2026-03-25,2026-03-29,0.95,2,quantile,8398.10489840986
ILI incidence,LU,2026-03-25,2026-03-29,0.975,2,quantile,10529.6868741267
ILI incidence,LU,2026-03-25,2026-03-29,0.99,2,quantile,13511.8868442287
ILI incidence,LU,2026-03-25,2026-04-05,0.01,3,quantile,355.08106983335
ILI incidence,LU,2026-03-25,2026-04-05,0.025,3,quantile,355.08106983335
ILI incidence,LU,2026-03-25,2026-04-05,0.05,3,quantile,418.307378857913
ILI incidence,LU,2026-03-25,2026-04-05,0.1,3,quantile,567.941220957634
ILI incidence,LU,2026-03-25,2026-04-05,0.15,3,quantile,750.681296209281
ILI incidence,LU,2026-03-25,2026-04-05,0.2,3,quantile,897.898774372016
ILI incidence,LU,2026-03-25,2026-04-05,0.25,3,quantile,1115.6305212269
ILI incidence,LU,2026-03-25,2026-04-05,0.3,3,quantile,1315.49836729222
ILI incidence,LU,2026-03-25,2026-04-05,0.35,3,quantile,1475.04325442329
ILI incidence,LU,2026-03-25,2026-04-05,0.4,3,quantile,1707.77797931191
ILI incidence,LU,2026-03-25,2026-04-05,0.45,3,quantile,2051.46576678959
ILI incidence,LU,2026-03-25,2026-04-05,0.5,3,quantile,2378.89818905911
ILI incidence,LU,2026-03-25,2026-04-05,0.55,3,quantile,2695.36961454024
ILI incidence,LU,2026-03-25,2026-04-05,0.6,3,quantile,3001.5107660662
ILI incidence,LU,2026-03-25,2026-04-05,0.65,3,quantile,3424.54429521762
ILI incidence,LU,2026-03-25,2026-04-05,0.7,3,quantile,3879.7331477436
ILI incidence,LU,2026-03-25,2026-04-05,0.75,3,quantile,4497.27170065993
ILI incidence,LU,2026-03-25,2026-04-05,0.8,3,quantile,5212.97723517536
ILI incidence,LU,2026-03-25,2026-04-05,0.85,3,quantile,6049.58537124991
ILI incidence,LU,2026-03-25,2026-04-05,0.9,3,quantile,7531.8158202502
ILI incidence,LU,2026-03-25,2026-04-05,0.95,3,quantile,10728.5347084547
ILI incidence,LU,2026-03-25,2026-04-05,0.975,3,quantile,13732.5777117698
ILI incidence,LU,2026-03-25,2026-04-05,0.99,3,quantile,17643.862127823
ILI incidence,LU,2026-03-25,2026-04-12,0.01,4,quantile,351.720617327656
ILI incidence,LU,2026-03-25,2026-04-12,0.025,4,quantile,351.720617327656
ILI incidence,LU,2026-03-25,2026-04-12,0.05,4,quantile,371.51322458478
ILI incidence,LU,2026-03-25,2026-04-12,0.1,4,quantile,548.917269511002
ILI incidence,LU,2026-03-25,2026-04-12,0.15,4,quantile,764.201737513947
ILI incidence,LU,2026-03-25,2026-04-12,0.2,4,quantile,974.971428501944
ILI incidence,LU,2026-03-25,2026-04-12,0.25,4,quantile,1198.93781877413
ILI incidence,LU,2026-03-25,2026-04-12,0.3,4,quantile,1405.00892096499
ILI incidence,LU,2026-03-25,2026-04-12,0.35,4,quantile,1621.36317298469
ILI incidence,LU,2026-03-25,2026-04-12,0.4,4,quantile,1921.80825471778
ILI incidence,LU,2026-03-25,2026-04-12,0.45,4,quantile,2270.29273073216
ILI incidence,LU,2026-03-25,2026-04-12,0.5,4,quantile,2604.71057829214
ILI incidence,LU,2026-03-25,2026-04-12,0.55,4,quantile,3056.07105299653
ILI incidence,LU,2026-03-25,2026-04-12,0.6,4,quantile,3578.34372938128
ILI incidence,LU,2026-03-25,2026-04-12,0.65,4,quantile,4178.48257478149
ILI incidence,LU,2026-03-25,2026-04-12,0.7,4,quantile,4778.97792152436
ILI incidence,LU,2026-03-25,2026-04-12,0.75,4,quantile,5295.62748468569
ILI incidence,LU,2026-03-25,2026-04-12,0.8,4,quantile,6307.20263453953
ILI incidence,LU,2026-03-25,2026-04-12,0.85,4,quantile,7660.33204586706
ILI incidence,LU,2026-03-25,2026-04-12,0.9,4,quantile,9501.34289477284
ILI incidence,LU,2026-03-25,2026-04-12,0.95,4,quantile,13190.2417179519
ILI incidence,LU,2026-03-25,2026-04-12,0.975,4,quantile,17158.6954210029
ILI incidence,LU,2026-03-25,2026-04-12,0.99,4,quantile,21445.5531687126
ILI incidence,LU,2026-03-25,2026-03-22,,1,median,2006.90886294642
ILI incidence,LU,2026-03-25,2026-03-29,,2,median,2176.61865582821
ILI incidence,LU,2026-03-25,2026-04-05,,3,median,2378.89818905911
ILI incidence,LU,2026-03-25,2026-04-12,,4,median,2604.71057829214
ILI incidence,LV,2026-03-25,2026-03-22,0.01,1,quantile,3.67860131297169
ILI incidence,LV,2026-03-25,2026-03-22,0.025,1,quantile,4.99483877664723
ILI incidence,LV,2026-03-25,2026-03-22,0.05,1,quantile,8.10803602575345
ILI incidence,LV,2026-03-25,2026-03-22,0.1,1,quantile,21.962322263843
ILI incidence,LV,2026-03-25,2026-03-22,0.15,1,quantile,31.3326566877888
ILI incidence,LV,2026-03-25,2026-03-22,0.2,1,quantile,38.9872577314473
ILI incidence,LV,2026-03-25,2026-03-22,0.25,1,quantile,45.6785240875525
ILI incidence,LV,2026-03-25,2026-03-22,0.3,1,quantile,52.9496378594318
ILI incidence,LV,2026-03-25,2026-03-22,0.35,1,quantile,60.1811303162067
ILI incidence,LV,2026-03-25,2026-03-22,0.4,1,quantile,66.9729708643597
ILI incidence,LV,2026-03-25,2026-03-22,0.45,1,quantile,73.9784296992298
ILI incidence,LV,2026-03-25,2026-03-22,0.5,1,quantile,79.8332568273981
ILI incidence,LV,2026-03-25,2026-03-22,0.55,1,quantile,84.8773158904485
ILI incidence,LV,2026-03-25,2026-03-22,0.6,1,quantile,92.2572792610521
ILI incidence,LV,2026-03-25,2026-03-22,0.65,1,quantile,99.3544837324024
ILI incidence,LV,2026-03-25,2026-03-22,0.7,1,quantile,107.573125063413
ILI incidence,LV,2026-03-25,2026-03-22,0.75,1,quantile,114.875570370393
ILI incidence,LV,2026-03-25,2026-03-22,0.8,1,quantile,123.943124002048
ILI incidence,LV,2026-03-25,2026-03-22,0.85,1,quantile,139.898310719838
ILI incidence,LV,2026-03-25,2026-03-22,0.9,1,quantile,153.612939127681
ILI incidence,LV,2026-03-25,2026-03-22,0.95,1,quantile,183.305157165586
ILI incidence,LV,2026-03-25,2026-03-22,0.975,1,quantile,214.622719299625
ILI incidence,LV,2026-03-25,2026-03-22,0.99,1,quantile,256.005687679449
ILI incidence,LV,2026-03-25,2026-03-29,0.01,2,quantile,13.0428402229402
ILI incidence,LV,2026-03-25,2026-03-29,0.025,2,quantile,13.4451994131359
ILI incidence,LV,2026-03-25,2026-03-29,0.05,2,quantile,14.9770564548747
ILI incidence,LV,2026-03-25,2026-03-29,0.1,2,quantile,21.1556278255619
ILI incidence,LV,2026-03-25,2026-03-29,0.15,2,quantile,28.1991123637532
ILI incidence,LV,2026-03-25,2026-03-29,0.2,2,quantile,34.4650310636533
ILI incidence,LV,2026-03-25,2026-03-29,0.25,2,quantile,40.8928808756576
ILI incidence,LV,2026-03-25,2026-03-29,0.3,2,quantile,46.3614663995162
ILI incidence,LV,2026-03-25,2026-03-29,0.35,2,quantile,52.7973784718895
ILI incidence,LV,2026-03-25,2026-03-29,0.4,2,quantile,57.4501671423524
ILI incidence,LV,2026-03-25,2026-03-29,0.45,2,quantile,63.2281248370149
ILI incidence,LV,2026-03-25,2026-03-29,0.5,2,quantile,70.6511893026679
ILI incidence,LV,2026-03-25,2026-03-29,0.55,2,quantile,78.2203035620934
ILI incidence,LV,2026-03-25,2026-03-29,0.6,2,quantile,85.4114791254657
ILI incidence,LV,2026-03-25,2026-03-29,0.65,2,quantile,93.9231004847828
ILI incidence,LV,2026-03-25,2026-03-29,0.7,2,quantile,102.357135221412
ILI incidence,LV,2026-03-25,2026-03-29,0.75,2,quantile,112.082053448613
ILI incidence,LV,2026-03-25,2026-03-29,0.8,2,quantile,121.418066961517
ILI incidence,LV,2026-03-25,2026-03-29,0.85,2,quantile,137.880432289079
ILI incidence,LV,2026-03-25,2026-03-29,0.9,2,quantile,160.065881784527
ILI incidence,LV,2026-03-25,2026-03-29,0.95,2,quantile,190.844742876816
ILI incidence,LV,2026-03-25,2026-03-29,0.975,2,quantile,232.252141884981
ILI incidence,LV,2026-03-25,2026-03-29,0.99,2,quantile,290.462603127507
ILI incidence,LV,2026-03-25,2026-04-05,0.01,3,quantile,17.7245716819469
ILI incidence,LV,2026-03-25,2026-04-05,0.025,3,quantile,17.739754939655
ILI incidence,LV,2026-03-25,2026-04-05,0.05,3,quantile,18.4883707330676
ILI incidence,LV,2026-03-25,2026-04-05,0.1,3,quantile,21.1789485039012
ILI incidence,LV,2026-03-25,2026-04-05,0.15,3,quantile,25.5805826104511
ILI incidence,LV,2026-03-25,2026-04-05,0.2,3,quantile,29.2920520980623
ILI incidence,LV,2026-03-25,2026-04-05,0.25,3,quantile,33.9683516855556
ILI incidence,LV,2026-03-25,2026-04-05,0.3,3,quantile,40.0550765024394
ILI incidence,LV,2026-03-25,2026-04-05,0.35,3,quantile,45.3425999213593
ILI incidence,LV,2026-03-25,2026-04-05,0.4,3,quantile,51.855641598593
ILI incidence,LV,2026-03-25,2026-04-05,0.45,3,quantile,57.4619633620725
ILI incidence,LV,2026-03-25,2026-04-05,0.5,3,quantile,63.8721027376258
ILI incidence,LV,2026-03-25,2026-04-05,0.55,3,quantile,69.6273032045104
ILI incidence,LV,2026-03-25,2026-04-05,0.6,3,quantile,78.7703487583616
ILI incidence,LV,2026-03-25,2026-04-05,0.65,3,quantile,88.6365621076371
ILI incidence,LV,2026-03-25,2026-04-05,0.7,3,quantile,97.8876106703906
ILI incidence,LV,2026-03-25,2026-04-05,0.75,3,quantile,110.291858855243
ILI incidence,LV,2026-03-25,2026-04-05,0.8,3,quantile,122.548220803943
ILI incidence,LV,2026-03-25,2026-04-05,0.85,3,quantile,136.626485738943
ILI incidence,LV,2026-03-25,2026-04-05,0.9,3,quantile,157.42585759193
ILI incidence,LV,2026-03-25,2026-04-05,0.95,3,quantile,194.901751682462
ILI incidence,LV,2026-03-25,2026-04-05,0.975,3,quantile,237.349335195197
ILI incidence,LV,2026-03-25,2026-04-05,0.99,3,quantile,288.270588508823
ILI incidence,LV,2026-03-25,2026-04-12,0.01,4,quantile,21.2780618284577
ILI incidence,LV,2026-03-25,2026-04-12,0.025,4,quantile,21.2780618284577
ILI incidence,LV,2026-03-25,2026-04-12,0.05,4,quantile,21.576738220828
ILI incidence,LV,2026-03-25,2026-04-12,0.1,4,quantile,22.8359198668705
ILI incidence,LV,2026-03-25,2026-04-12,0.15,4,quantile,24.583251923197
ILI incidence,LV,2026-03-25,2026-04-12,0.2,4,quantile,26.7056342647354
ILI incidence,LV,2026-03-25,2026-04-12,0.25,4,quantile,30.6443483852774
ILI incidence,LV,2026-03-25,2026-04-12,0.3,4,quantile,33.746346211347
ILI incidence,LV,2026-03-25,2026-04-12,0.35,4,quantile,38.0683907295097
ILI incidence,LV,2026-03-25,2026-04-12,0.4,4,quantile,44.9581556777714
ILI incidence,LV,2026-03-25,2026-04-12,0.45,4,quantile,51.5601922540076
ILI incidence,LV,2026-03-25,2026-04-12,0.5,4,quantile,58.7821133591591
ILI incidence,LV,2026-03-25,2026-04-12,0.55,4,quantile,65.7808841989926
ILI incidence,LV,2026-03-25,2026-04-12,0.6,4,quantile,74.755955569021
ILI incidence,LV,2026-03-25,2026-04-12,0.65,4,quantile,84.9406812495281
ILI incidence,LV,2026-03-25,2026-04-12,0.7,4,quantile,96.7478772489483
ILI incidence,LV,2026-03-25,2026-04-12,0.75,4,quantile,105.971339477587
ILI incidence,LV,2026-03-25,2026-04-12,0.8,4,quantile,119.977892778216
ILI incidence,LV,2026-03-25,2026-04-12,0.85,4,quantile,138.057064156227
ILI incidence,LV,2026-03-25,2026-04-12,0.9,4,quantile,162.172428374723
ILI incidence,LV,2026-03-25,2026-04-12,0.95,4,quantile,203.444947770672
ILI incidence,LV,2026-03-25,2026-04-12,0.975,4,quantile,258.129495892454
ILI incidence,LV,2026-03-25,2026-04-12,0.99,4,quantile,304.088008327171
ILI incidence,LV,2026-03-25,2026-03-22,,1,median,79.8332568273981
ILI incidence,LV,2026-03-25,2026-03-29,,2,median,70.6511893026679
ILI incidence,LV,2026-03-25,2026-04-05,,3,median,63.8721027376258
ILI incidence,LV,2026-03-25,2026-04-12,,4,median,58.7821133591591
ILI incidence,MT,2026-03-25,2026-03-22,0.01,1,quantile,559.507330799193
ILI incidence,MT,2026-03-25,2026-03-22,0.025,1,quantile,737.65307820171
ILI incidence,MT,2026-03-25,2026-03-22,0.05,1,quantile,1037.02170832688
ILI incidence,MT,2026-03-25,2026-03-22,0.1,1,quantile,1585.79911903274
ILI incidence,MT,2026-03-25,2026-03-22,0.15,1,quantile,1954.4157874682
ILI incidence,MT,2026-03-25,2026-03-22,0.2,1,quantile,2322.24612793487
ILI incidence,MT,2026-03-25,2026-03-22,0.25,1,quantile,2619.01726896984
ILI incidence,MT,2026-03-25,2026-03-22,0.3,1,quantile,2917.62699555006
ILI incidence,MT,2026-03-25,2026-03-22,0.35,1,quantile,3180.48830235527
ILI incidence,MT,2026-03-25,2026-03-22,0.4,1,quantile,3514.49336763738
ILI incidence,MT,2026-03-25,2026-03-22,0.45,1,quantile,3866.80091488809
ILI incidence,MT,2026-03-25,2026-03-22,0.5,1,quantile,4153.15292830617
ILI incidence,MT,2026-03-25,2026-03-22,0.55,1,quantile,4471.25925431397
ILI incidence,MT,2026-03-25,2026-03-22,0.6,1,quantile,4789.27595850036
ILI incidence,MT,2026-03-25,2026-03-22,0.65,1,quantile,5119.22187963462
ILI incidence,MT,2026-03-25,2026-03-22,0.7,1,quantile,5502.81019341023
ILI incidence,MT,2026-03-25,2026-03-22,0.75,1,quantile,5935.69933664589
ILI incidence,MT,2026-03-25,2026-03-22,0.8,1,quantile,6461.47482311055
ILI incidence,MT,2026-03-25,2026-03-22,0.85,1,quantile,7265.27114260117
ILI incidence,MT,2026-03-25,2026-03-22,0.9,1,quantile,8189.55508189734
ILI incidence,MT,2026-03-25,2026-03-22,0.95,1,quantile,9839.08944854866
ILI incidence,MT,2026-03-25,2026-03-22,0.975,1,quantile,11537.4047843409
ILI incidence,MT,2026-03-25,2026-03-22,0.99,1,quantile,13598.253301
ILI incidence,MT,2026-03-25,2026-03-29,0.01,2,quantile,1146.06877607037
ILI incidence,MT,2026-03-25,2026-03-29,0.025,2,quantile,1146.15160318268
ILI incidence,MT,2026-03-25,2026-03-29,0.05,2,quantile,1203.51850076323
ILI incidence,MT,2026-03-25,2026-03-29,0.1,2,quantile,1378.59484357471
ILI incidence,MT,2026-03-25,2026-03-29,0.15,2,quantile,1568.44324288499
ILI incidence,MT,2026-03-25,2026-03-29,0.2,2,quantile,1850.38436717444
ILI incidence,MT,2026-03-25,2026-03-29,0.25,2,quantile,2147.5260756338
ILI incidence,MT,2026-03-25,2026-03-29,0.3,2,quantile,2462.93389514116
ILI incidence,MT,2026-03-25,2026-03-29,0.35,2,quantile,2738.66485826296
ILI incidence,MT,2026-03-25,2026-03-29,0.4,2,quantile,3085.35519305095
ILI incidence,MT,2026-03-25,2026-03-29,0.45,2,quantile,3440.94026809375
ILI incidence,MT,2026-03-25,2026-03-29,0.5,2,quantile,3811.54740164924
ILI incidence,MT,2026-03-25,2026-03-29,0.55,2,quantile,4209.21227014896
ILI incidence,MT,2026-03-25,2026-03-29,0.6,2,quantile,4640.53638079854
ILI incidence,MT,2026-03-25,2026-03-29,0.65,2,quantile,5011.94373066782
ILI incidence,MT,2026-03-25,2026-03-29,0.7,2,quantile,5443.55242251889
ILI incidence,MT,2026-03-25,2026-03-29,0.75,2,quantile,6170.97088587597
ILI incidence,MT,2026-03-25,2026-03-29,0.8,2,quantile,6917.54383632563
ILI incidence,MT,2026-03-25,2026-03-29,0.85,2,quantile,8024.02986040197
ILI incidence,MT,2026-03-25,2026-03-29,0.9,2,quantile,9337.31699432911
ILI incidence,MT,2026-03-25,2026-03-29,0.95,2,quantile,11846.8558056174
ILI incidence,MT,2026-03-25,2026-03-29,0.975,2,quantile,14382.2712024591
ILI incidence,MT,2026-03-25,2026-03-29,0.99,2,quantile,18233.6193328049
ILI incidence,MT,2026-03-25,2026-04-05,0.01,3,quantile,1544.66309563021
ILI incidence,MT,2026-03-25,2026-04-05,0.025,3,quantile,1544.66309563021
ILI incidence,MT,2026-03-25,2026-04-05,0.05,3,quantile,1544.66309563021
ILI incidence,MT,2026-03-25,2026-04-05,0.1,3,quantile,1597.86276417412
ILI incidence,MT,2026-03-25,2026-04-05,0.15,3,quantile,1712.81163141584
ILI incidence,MT,2026-03-25,2026-04-05,0.2,3,quantile,1839.95753097835
ILI incidence,MT,2026-03-25,2026-04-05,0.25,3,quantile,2012.86168278463
ILI incidence,MT,2026-03-25,2026-04-05,0.3,3,quantile,2239.89166099951
ILI incidence,MT,2026-03-25,2026-04-05,0.35,3,quantile,2544.13838726595
ILI incidence,MT,2026-03-25,2026-04-05,0.4,3,quantile,2852.19157711736
ILI incidence,MT,2026-03-25,2026-04-05,0.45,3,quantile,3214.47442080105
ILI incidence,MT,2026-03-25,2026-04-05,0.5,3,quantile,3543.12616609548
ILI incidence,MT,2026-03-25,2026-04-05,0.55,3,quantile,3942.68885128541
ILI incidence,MT,2026-03-25,2026-04-05,0.6,3,quantile,4381.68014847164
ILI incidence,MT,2026-03-25,2026-04-05,0.65,3,quantile,4881.87311642611
ILI incidence,MT,2026-03-25,2026-04-05,0.7,3,quantile,5415.98768645153
ILI incidence,MT,2026-03-25,2026-04-05,0.75,3,quantile,6025.97257573649
