target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2026-02-18,2026-02-22,0.1,2,quantile,1558.11394423467
ILI incidence,AT,2026-02-18,2026-02-22,0.15,2,quantile,1645.97465269648
ILI incidence,AT,2026-02-18,2026-02-22,0.2,2,quantile,1743.46978958619
ILI incidence,AT,2026-02-18,2026-02-22,0.25,2,quantile,1814.85683032926
ILI incidence,AT,2026-02-18,2026-02-22,0.3,2,quantile,1871.51371471275
ILI incidence,AT,2026-02-18,2026-02-22,0.35,2,quantile,1945.26381559232
ILI incidence,AT,2026-02-18,2026-02-22,0.4,2,quantile,1995.227625764
ILI incidence,AT,2026-02-18,2026-02-22,0.45,2,quantile,2044.42667778299
ILI incidence,AT,2026-02-18,2026-02-22,0.5,2,quantile,2101.74213255626
ILI incidence,AT,2026-02-18,2026-02-22,0.55,2,quantile,2156.95259380772
ILI incidence,AT,2026-02-18,2026-02-22,0.6,2,quantile,2229.42051643072
ILI incidence,AT,2026-02-18,2026-02-22,0.65,2,quantile,2306.97920798236
ILI incidence,AT,2026-02-18,2026-02-22,0.7,2,quantile,2386.8192117573
ILI incidence,AT,2026-02-18,2026-02-22,0.75,2,quantile,2488.14719762614
ILI incidence,AT,2026-02-18,2026-02-22,0.8,2,quantile,2595.22396106496
ILI incidence,AT,2026-02-18,2026-02-22,0.85,2,quantile,2708.66751289527
ILI incidence,AT,2026-02-18,2026-02-22,0.9,2,quantile,2866.74813345375
ILI incidence,AT,2026-02-18,2026-02-22,0.95,2,quantile,3091.8719320664
ILI incidence,AT,2026-02-18,2026-02-22,0.975,2,quantile,3336.32561445965
ILI incidence,AT,2026-02-18,2026-02-22,0.99,2,quantile,3658.45335361277
ILI incidence,AT,2026-02-18,2026-03-01,0.01,3,quantile,840.852739635713
ILI incidence,AT,2026-02-18,2026-03-01,0.025,3,quantile,960.726837351631
ILI incidence,AT,2026-02-18,2026-03-01,0.05,3,quantile,1072.69032247232
ILI incidence,AT,2026-02-18,2026-03-01,0.1,3,quantile,1239.33995981172
ILI incidence,AT,2026-02-18,2026-03-01,0.15,3,quantile,1332.91917560788
ILI incidence,AT,2026-02-18,2026-03-01,0.2,3,quantile,1417.56958914732
ILI incidence,AT,2026-02-18,2026-03-01,0.25,3,quantile,1498.88238921346
ILI incidence,AT,2026-02-18,2026-03-01,0.3,3,quantile,1564.24048454192
ILI incidence,AT,2026-02-18,2026-03-01,0.35,3,quantile,1632.56112829165
ILI incidence,AT,2026-02-18,2026-03-01,0.4,3,quantile,1695.27046221369
ILI incidence,AT,2026-02-18,2026-03-01,0.45,3,quantile,1771.29458076885
ILI incidence,AT,2026-02-18,2026-03-01,0.5,3,quantile,1834.97121082676
ILI incidence,AT,2026-02-18,2026-03-01,0.55,3,quantile,1925.20658664194
ILI incidence,AT,2026-02-18,2026-03-01,0.6,3,quantile,1999.09864374627
ILI incidence,AT,2026-02-18,2026-03-01,0.65,3,quantile,2089.69780156459
ILI incidence,AT,2026-02-18,2026-03-01,0.7,3,quantile,2200.28215129289
ILI incidence,AT,2026-02-18,2026-03-01,0.75,3,quantile,2304.14788663566
ILI incidence,AT,2026-02-18,2026-03-01,0.8,3,quantile,2415.143268767
ILI incidence,AT,2026-02-18,2026-03-01,0.85,3,quantile,2550.58289788609
ILI incidence,AT,2026-02-18,2026-03-01,0.9,3,quantile,2766.5719449296
ILI incidence,AT,2026-02-18,2026-03-01,0.95,3,quantile,3096.22600678734
ILI incidence,AT,2026-02-18,2026-03-01,0.975,3,quantile,3314.76701484215
ILI incidence,AT,2026-02-18,2026-03-01,0.99,3,quantile,3622.85627563804
ILI incidence,AT,2026-02-18,2026-03-08,0.01,4,quantile,631.08981722317
ILI incidence,AT,2026-02-18,2026-03-08,0.025,4,quantile,702.355568332512
ILI incidence,AT,2026-02-18,2026-03-08,0.05,4,quantile,794.665277293631
ILI incidence,AT,2026-02-18,2026-03-08,0.1,4,quantile,948.750152566926
ILI incidence,AT,2026-02-18,2026-03-08,0.15,4,quantile,1050.93451815845
ILI incidence,AT,2026-02-18,2026-03-08,0.2,4,quantile,1152.7092217841
ILI incidence,AT,2026-02-18,2026-03-08,0.25,4,quantile,1239.16143375581
ILI incidence,AT,2026-02-18,2026-03-08,0.3,4,quantile,1301.5156405837
ILI incidence,AT,2026-02-18,2026-03-08,0.35,4,quantile,1384.73868344539
ILI incidence,AT,2026-02-18,2026-03-08,0.4,4,quantile,1456.08551635641
ILI incidence,AT,2026-02-18,2026-03-08,0.45,4,quantile,1538.70910750803
ILI incidence,AT,2026-02-18,2026-03-08,0.5,4,quantile,1610.14431903329
ILI incidence,AT,2026-02-18,2026-03-08,0.55,4,quantile,1692.74032362186
ILI incidence,AT,2026-02-18,2026-03-08,0.6,4,quantile,1753.30368780228
ILI incidence,AT,2026-02-18,2026-03-08,0.65,4,quantile,1843.95393375438
ILI incidence,AT,2026-02-18,2026-03-08,0.7,4,quantile,1934.85847134453
ILI incidence,AT,2026-02-18,2026-03-08,0.75,4,quantile,2058.99517569437
ILI incidence,AT,2026-02-18,2026-03-08,0.8,4,quantile,2199.47137808031
ILI incidence,AT,2026-02-18,2026-03-08,0.85,4,quantile,2369.16692154265
ILI incidence,AT,2026-02-18,2026-03-08,0.9,4,quantile,2595.06604388399
ILI incidence,AT,2026-02-18,2026-03-08,0.95,4,quantile,2867.3795264265
ILI incidence,AT,2026-02-18,2026-03-08,0.975,4,quantile,3168.43533134203
ILI incidence,AT,2026-02-18,2026-03-08,0.99,4,quantile,3637.18938037917
ILI incidence,AT,2026-02-18,2026-02-15,,1,median,2408.50473872696
ILI incidence,AT,2026-02-18,2026-02-22,,2,median,2101.74213255626
ILI incidence,AT,2026-02-18,2026-03-01,,3,median,1834.97121082676
ILI incidence,AT,2026-02-18,2026-03-08,,4,median,1610.14431903329
ILI incidence,BE,2026-02-18,2026-02-15,0.01,1,quantile,432.266751996958
ILI incidence,BE,2026-02-18,2026-02-15,0.025,1,quantile,465.311293286089
ILI incidence,BE,2026-02-18,2026-02-15,0.05,1,quantile,490.42746724248
ILI incidence,BE,2026-02-18,2026-02-15,0.1,1,quantile,526.6742505566
ILI incidence,BE,2026-02-18,2026-02-15,0.15,1,quantile,545.521263973521
ILI incidence,BE,2026-02-18,2026-02-15,0.2,1,quantile,563.302839150454
ILI incidence,BE,2026-02-18,2026-02-15,0.25,1,quantile,579.814415313341
ILI incidence,BE,2026-02-18,2026-02-15,0.3,1,quantile,595.899144970636
ILI incidence,BE,2026-02-18,2026-02-15,0.35,1,quantile,607.799746016102
ILI incidence,BE,2026-02-18,2026-02-15,0.4,1,quantile,619.341429966673
ILI incidence,BE,2026-02-18,2026-02-15,0.45,1,quantile,632.863906106028
ILI incidence,BE,2026-02-18,2026-02-15,0.5,1,quantile,647.649648073975
ILI incidence,BE,2026-02-18,2026-02-15,0.55,1,quantile,659.296983084725
ILI incidence,BE,2026-02-18,2026-02-15,0.6,1,quantile,672.125832110301
ILI incidence,BE,2026-02-18,2026-02-15,0.65,1,quantile,688.951410899729
ILI incidence,BE,2026-02-18,2026-02-15,0.7,1,quantile,703.722720275432
ILI incidence,BE,2026-02-18,2026-02-15,0.75,1,quantile,723.219850119411
ILI incidence,BE,2026-02-18,2026-02-15,0.8,1,quantile,743.062954427693
ILI incidence,BE,2026-02-18,2026-02-15,0.85,1,quantile,764.115614012084
ILI incidence,BE,2026-02-18,2026-02-15,0.9,1,quantile,796.445135997094
ILI incidence,BE,2026-02-18,2026-02-15,0.95,1,quantile,845.882488775608
ILI incidence,BE,2026-02-18,2026-02-15,0.975,1,quantile,885.457449285703
ILI incidence,BE,2026-02-18,2026-02-15,0.99,1,quantile,952.530551376027
ILI incidence,BE,2026-02-18,2026-02-22,0.01,2,quantile,319.322010717509
ILI incidence,BE,2026-02-18,2026-02-22,0.025,2,quantile,356.931455755689
ILI incidence,BE,2026-02-18,2026-02-22,0.05,2,quantile,399.409439881878
ILI incidence,BE,2026-02-18,2026-02-22,0.1,2,quantile,441.081997434163
ILI incidence,BE,2026-02-18,2026-02-22,0.15,2,quantile,466.246207559843
ILI incidence,BE,2026-02-18,2026-02-22,0.2,2,quantile,493.808584126633
ILI incidence,BE,2026-02-18,2026-02-22,0.25,2,quantile,516.362350253972
ILI incidence,BE,2026-02-18,2026-02-22,0.3,2,quantile,538.343187638597
ILI incidence,BE,2026-02-18,2026-02-22,0.35,2,quantile,556.307510227754
ILI incidence,BE,2026-02-18,2026-02-22,0.4,2,quantile,575.028447538152
ILI incidence,BE,2026-02-18,2026-02-22,0.45,2,quantile,591.643249164065
ILI incidence,BE,2026-02-18,2026-02-22,0.5,2,quantile,608.658203624981
ILI incidence,BE,2026-02-18,2026-02-22,0.55,2,quantile,627.731781245746
ILI incidence,BE,2026-02-18,2026-02-22,0.6,2,quantile,647.642733208638
ILI incidence,BE,2026-02-18,2026-02-22,0.65,2,quantile,669.260499241151
ILI incidence,BE,2026-02-18,2026-02-22,0.7,2,quantile,692.6555118823
ILI incidence,BE,2026-02-18,2026-02-22,0.75,2,quantile,719.72364661316
ILI incidence,BE,2026-02-18,2026-02-22,0.8,2,quantile,745.19847965253
ILI incidence,BE,2026-02-18,2026-02-22,0.85,2,quantile,783.27542728483
ILI incidence,BE,2026-02-18,2026-02-22,0.9,2,quantile,833.016660323334
ILI incidence,BE,2026-02-18,2026-02-22,0.95,2,quantile,906.619284836388
ILI incidence,BE,2026-02-18,2026-02-22,0.975,2,quantile,971.562235253791
ILI incidence,BE,2026-02-18,2026-02-22,0.99,2,quantile,1026.78531277492
ILI incidence,BE,2026-02-18,2026-03-01,0.01,3,quantile,251.718146660865
ILI incidence,BE,2026-02-18,2026-03-01,0.025,3,quantile,283.11759919732
ILI incidence,BE,2026-02-18,2026-03-01,0.05,3,quantile,320.551921116442
ILI incidence,BE,2026-02-18,2026-03-01,0.1,3,quantile,364.870629187176
ILI incidence,BE,2026-02-18,2026-03-01,0.15,3,quantile,392.974951048172
ILI incidence,BE,2026-02-18,2026-03-01,0.2,3,quantile,420.829695566492
ILI incidence,BE,2026-02-18,2026-03-01,0.25,3,quantile,450.681698363798
ILI incidence,BE,2026-02-18,2026-03-01,0.3,3,quantile,472.288088463557
ILI incidence,BE,2026-02-18,2026-03-01,0.35,3,quantile,495.750457280058
ILI incidence,BE,2026-02-18,2026-03-01,0.4,3,quantile,518.712596232384
ILI incidence,BE,2026-02-18,2026-03-01,0.45,3,quantile,540.485575419493
ILI incidence,BE,2026-02-18,2026-03-01,0.5,3,quantile,558.050883412753
ILI incidence,BE,2026-02-18,2026-03-01,0.55,3,quantile,577.79608092265
ILI incidence,BE,2026-02-18,2026-03-01,0.6,3,quantile,602.246986222816
ILI incidence,BE,2026-02-18,2026-03-01,0.65,3,quantile,635.986725686436
ILI incidence,BE,2026-02-18,2026-03-01,0.7,3,quantile,661.217736818224
ILI incidence,BE,2026-02-18,2026-03-01,0.75,3,quantile,693.5259620072
ILI incidence,BE,2026-02-18,2026-03-01,0.8,3,quantile,729.529933250135
ILI incidence,BE,2026-02-18,2026-03-01,0.85,3,quantile,768.226208965543
ILI incidence,BE,2026-02-18,2026-03-01,0.9,3,quantile,816.457567571598
ILI incidence,BE,2026-02-18,2026-03-01,0.95,3,quantile,942.222533957718
ILI incidence,BE,2026-02-18,2026-03-01,0.975,3,quantile,1022.41645400348
ILI incidence,BE,2026-02-18,2026-03-01,0.99,3,quantile,1155.77854735771
ILI incidence,BE,2026-02-18,2026-03-08,0.01,4,quantile,200.441236356204
ILI incidence,BE,2026-02-18,2026-03-08,0.025,4,quantile,226.368091264552
ILI incidence,BE,2026-02-18,2026-03-08,0.05,4,quantile,257.140868564939
ILI incidence,BE,2026-02-18,2026-03-08,0.1,4,quantile,299.282230338963
ILI incidence,BE,2026-02-18,2026-03-08,0.15,4,quantile,336.567654899727
ILI incidence,BE,2026-02-18,2026-03-08,0.2,4,quantile,366.87127861129
ILI incidence,BE,2026-02-18,2026-03-08,0.25,4,quantile,392.983883623478
ILI incidence,BE,2026-02-18,2026-03-08,0.3,4,quantile,418.258459332344
ILI incidence,BE,2026-02-18,2026-03-08,0.35,4,quantile,437.805408328025
ILI incidence,BE,2026-02-18,2026-03-08,0.4,4,quantile,459.935314195278
ILI incidence,BE,2026-02-18,2026-03-08,0.45,4,quantile,480.607203603105
ILI incidence,BE,2026-02-18,2026-03-08,0.5,4,quantile,505.634050062483
ILI incidence,BE,2026-02-18,2026-03-08,0.55,4,quantile,530.715804039461
ILI incidence,BE,2026-02-18,2026-03-08,0.6,4,quantile,553.649883795757
ILI incidence,BE,2026-02-18,2026-03-08,0.65,4,quantile,580.45266127755
ILI incidence,BE,2026-02-18,2026-03-08,0.7,4,quantile,604.379312980626
ILI incidence,BE,2026-02-18,2026-03-08,0.75,4,quantile,634.571778462865
ILI incidence,BE,2026-02-18,2026-03-08,0.8,4,quantile,670.415615080618
ILI incidence,BE,2026-02-18,2026-03-08,0.85,4,quantile,714.413355522875
ILI incidence,BE,2026-02-18,2026-03-08,0.9,4,quantile,788.756994751357
ILI incidence,BE,2026-02-18,2026-03-08,0.95,4,quantile,889.467749803352
ILI incidence,BE,2026-02-18,2026-03-08,0.975,4,quantile,991.865504498318
ILI incidence,BE,2026-02-18,2026-03-08,0.99,4,quantile,1124.77578790214
ILI incidence,BE,2026-02-18,2026-02-15,,1,median,647.649648073975
ILI incidence,BE,2026-02-18,2026-02-22,,2,median,608.658203624981
ILI incidence,BE,2026-02-18,2026-03-01,,3,median,558.050883412753
ILI incidence,BE,2026-02-18,2026-03-08,,4,median,505.634050062483
ILI incidence,CH,2026-02-18,2026-02-15,0.01,1,quantile,79.1351237724833
ILI incidence,CH,2026-02-18,2026-02-15,0.025,1,quantile,83.9953507746198
ILI incidence,CH,2026-02-18,2026-02-15,0.05,1,quantile,88.7492220814338
ILI incidence,CH,2026-02-18,2026-02-15,0.1,1,quantile,94.8586070976492
ILI incidence,CH,2026-02-18,2026-02-15,0.15,1,quantile,99.0465076179071
ILI incidence,CH,2026-02-18,2026-02-15,0.2,1,quantile,102.85874133137
ILI incidence,CH,2026-02-18,2026-02-15,0.25,1,quantile,106.054056684897
ILI incidence,CH,2026-02-18,2026-02-15,0.3,1,quantile,108.617383574765
ILI incidence,CH,2026-02-18,2026-02-15,0.35,1,quantile,111.919651667531
ILI incidence,CH,2026-02-18,2026-02-15,0.4,1,quantile,114.922445207546
ILI incidence,CH,2026-02-18,2026-02-15,0.45,1,quantile,118.155158981443
ILI incidence,CH,2026-02-18,2026-02-15,0.5,1,quantile,121.019700543101
ILI incidence,CH,2026-02-18,2026-02-15,0.55,1,quantile,123.422788961291
ILI incidence,CH,2026-02-18,2026-02-15,0.6,1,quantile,126.191440873525
ILI incidence,CH,2026-02-18,2026-02-15,0.65,1,quantile,129.232932560898
ILI incidence,CH,2026-02-18,2026-02-15,0.7,1,quantile,132.484269564497
ILI incidence,CH,2026-02-18,2026-02-15,0.75,1,quantile,135.422941181717
ILI incidence,CH,2026-02-18,2026-02-15,0.8,1,quantile,140.179443371314
ILI incidence,CH,2026-02-18,2026-02-15,0.85,1,quantile,145.825604966539
ILI incidence,CH,2026-02-18,2026-02-15,0.9,1,quantile,151.724639480155
ILI incidence,CH,2026-02-18,2026-02-15,0.95,1,quantile,163.301621933759
ILI incidence,CH,2026-02-18,2026-02-15,0.975,1,quantile,172.862755339071
ILI incidence,CH,2026-02-18,2026-02-15,0.99,1,quantile,180.870105661728
ILI incidence,CH,2026-02-18,2026-02-22,0.01,2,quantile,61.7657658158886
ILI incidence,CH,2026-02-18,2026-02-22,0.025,2,quantile,68.4646879130814
ILI incidence,CH,2026-02-18,2026-02-22,0.05,2,quantile,74.150466078204
ILI incidence,CH,2026-02-18,2026-02-22,0.1,2,quantile,80.4039116239766
ILI incidence,CH,2026-02-18,2026-02-22,0.15,2,quantile,84.6462696335441
ILI incidence,CH,2026-02-18,2026-02-22,0.2,2,quantile,88.0726847516174
ILI incidence,CH,2026-02-18,2026-02-22,0.25,2,quantile,92.4414131826941
ILI incidence,CH,2026-02-18,2026-02-22,0.3,2,quantile,96.0032329688153
ILI incidence,CH,2026-02-18,2026-02-22,0.35,2,quantile,99.752111873117
ILI incidence,CH,2026-02-18,2026-02-22,0.4,2,quantile,102.786963262436
ILI incidence,CH,2026-02-18,2026-02-22,0.45,2,quantile,107.268145797771
ILI incidence,CH,2026-02-18,2026-02-22,0.5,2,quantile,111.063722434015
ILI incidence,CH,2026-02-18,2026-02-22,0.55,2,quantile,115.397116825054
ILI incidence,CH,2026-02-18,2026-02-22,0.6,2,quantile,119.791914490273
ILI incidence,CH,2026-02-18,2026-02-22,0.65,2,quantile,125.016393659023
ILI incidence,CH,2026-02-18,2026-02-22,0.7,2,quantile,129.841123131115
ILI incidence,CH,2026-02-18,2026-02-22,0.75,2,quantile,135.314975470114
ILI incidence,CH,2026-02-18,2026-02-22,0.8,2,quantile,141.393506877073
ILI incidence,CH,2026-02-18,2026-02-22,0.85,2,quantile,148.797616004119
ILI incidence,CH,2026-02-18,2026-02-22,0.9,2,quantile,158.612211937065
ILI incidence,CH,2026-02-18,2026-02-22,0.95,2,quantile,177.418373691313
ILI incidence,CH,2026-02-18,2026-02-22,0.975,2,quantile,196.880557664583
ILI incidence,CH,2026-02-18,2026-02-22,0.99,2,quantile,223.937818171749
ILI incidence,CH,2026-02-18,2026-03-01,0.01,3,quantile,45.0104376808058
ILI incidence,CH,2026-02-18,2026-03-01,0.025,3,quantile,50.8311181155938
ILI incidence,CH,2026-02-18,2026-03-01,0.05,3,quantile,56.6739526542352
ILI incidence,CH,2026-02-18,2026-03-01,0.1,3,quantile,64.4153423236876
ILI incidence,CH,2026-02-18,2026-03-01,0.15,3,quantile,70.0037189448189
ILI incidence,CH,2026-02-18,2026-03-01,0.2,3,quantile,74.8807027498227
ILI incidence,CH,2026-02-18,2026-03-01,0.25,3,quantile,79.7357945036076
ILI incidence,CH,2026-02-18,2026-03-01,0.3,3,quantile,83.1551397525303
ILI incidence,CH,2026-02-18,2026-03-01,0.35,3,quantile,88.306810810391
ILI incidence,CH,2026-02-18,2026-03-01,0.4,3,quantile,92.3933392858
ILI incidence,CH,2026-02-18,2026-03-01,0.45,3,quantile,96.9945432734134
ILI incidence,CH,2026-02-18,2026-03-01,0.5,3,quantile,102.329466677389
ILI incidence,CH,2026-02-18,2026-03-01,0.55,3,quantile,107.355988428127
ILI incidence,CH,2026-02-18,2026-03-01,0.6,3,quantile,111.466334554724
ILI incidence,CH,2026-02-18,2026-03-01,0.65,3,quantile,118.09112040993
ILI incidence,CH,2026-02-18,2026-03-01,0.7,3,quantile,123.693030667121
ILI incidence,CH,2026-02-18,2026-03-01,0.75,3,quantile,130.158878003318
ILI incidence,CH,2026-02-18,2026-03-01,0.8,3,quantile,137.236668029781
ILI incidence,CH,2026-02-18,2026-03-01,0.85,3,quantile,148.478529449954
ILI incidence,CH,2026-02-18,2026-03-01,0.9,3,quantile,159.346934976641
ILI incidence,CH,2026-02-18,2026-03-01,0.95,3,quantile,184.362185362441
ILI incidence,CH,2026-02-18,2026-03-01,0.975,3,quantile,206.136585835895
ILI incidence,CH,2026-02-18,2026-03-01,0.99,3,quantile,222.833374590924
ILI incidence,CH,2026-02-18,2026-03-08,0.01,4,quantile,33.7518038617862
ILI incidence,CH,2026-02-18,2026-03-08,0.025,4,quantile,39.6040294692874
ILI incidence,CH,2026-02-18,2026-03-08,0.05,4,quantile,45.2796056030879
ILI incidence,CH,2026-02-18,2026-03-08,0.1,4,quantile,51.9617049318841
ILI incidence,CH,2026-02-18,2026-03-08,0.15,4,quantile,57.9671148336555
ILI incidence,CH,2026-02-18,2026-03-08,0.2,4,quantile,63.6796862556694
ILI incidence,CH,2026-02-18,2026-03-08,0.25,4,quantile,68.4776884160569
ILI incidence,CH,2026-02-18,2026-03-08,0.3,4,quantile,73.9040026348176
ILI incidence,CH,2026-02-18,2026-03-08,0.35,4,quantile,79.3376932032135
ILI incidence,CH,2026-02-18,2026-03-08,0.4,4,quantile,83.478532906799
ILI incidence,CH,2026-02-18,2026-03-08,0.45,4,quantile,89.5429227997291
ILI incidence,CH,2026-02-18,2026-03-08,0.5,4,quantile,94.620984902247
ILI incidence,CH,2026-02-18,2026-03-08,0.55,4,quantile,99.4588535559216
ILI incidence,CH,2026-02-18,2026-03-08,0.6,4,quantile,105.765528199852
ILI incidence,CH,2026-02-18,2026-03-08,0.65,4,quantile,111.243622212907
ILI incidence,CH,2026-02-18,2026-03-08,0.7,4,quantile,116.244054044504
ILI incidence,CH,2026-02-18,2026-03-08,0.75,4,quantile,124.878985761365
ILI incidence,CH,2026-02-18,2026-03-08,0.8,4,quantile,133.323203350672
ILI incidence,CH,2026-02-18,2026-03-08,0.85,4,quantile,145.139483327316
ILI incidence,CH,2026-02-18,2026-03-08,0.9,4,quantile,157.742450547309
ILI incidence,CH,2026-02-18,2026-03-08,0.95,4,quantile,186.680780731115
ILI incidence,CH,2026-02-18,2026-03-08,0.975,4,quantile,209.949507529602
ILI incidence,CH,2026-02-18,2026-03-08,0.99,4,quantile,235.257099193702
ILI incidence,CH,2026-02-18,2026-02-15,,1,median,121.019700543101
ILI incidence,CH,2026-02-18,2026-02-22,,2,median,111.063722434015
ILI incidence,CH,2026-02-18,2026-03-01,,3,median,102.329466677389
ILI incidence,CH,2026-02-18,2026-03-08,,4,median,94.620984902247
ILI incidence,CZ,2026-02-18,2026-02-15,0.01,1,quantile,32.451954345247
ILI incidence,CZ,2026-02-18,2026-02-15,0.025,1,quantile,35.4531352847208
ILI incidence,CZ,2026-02-18,2026-02-15,0.05,1,quantile,37.610367703072
ILI incidence,CZ,2026-02-18,2026-02-15,0.1,1,quantile,40.689994649649
ILI incidence,CZ,2026-02-18,2026-02-15,0.15,1,quantile,42.6535527080499
ILI incidence,CZ,2026-02-18,2026-02-15,0.2,1,quantile,44.2104494983206
ILI incidence,CZ,2026-02-18,2026-02-15,0.25,1,quantile,45.6661496786969
ILI incidence,CZ,2026-02-18,2026-02-15,0.3,1,quantile,46.9233320475229
ILI incidence,CZ,2026-02-18,2026-02-15,0.35,1,quantile,48.3843389926651
ILI incidence,CZ,2026-02-18,2026-02-15,0.4,1,quantile,49.8396056638986
ILI incidence,CZ,2026-02-18,2026-02-15,0.45,1,quantile,51.1192119878714
ILI incidence,CZ,2026-02-18,2026-02-15,0.5,1,quantile,52.2899472190393
ILI incidence,CZ,2026-02-18,2026-02-15,0.55,1,quantile,53.758856515324
ILI incidence,CZ,2026-02-18,2026-02-15,0.6,1,quantile,55.0272175956708
ILI incidence,CZ,2026-02-18,2026-02-15,0.65,1,quantile,56.5463297712744
ILI incidence,CZ,2026-02-18,2026-02-15,0.7,1,quantile,58.39887368976
ILI incidence,CZ,2026-02-18,2026-02-15,0.75,1,quantile,60.1253118086567
ILI incidence,CZ,2026-02-18,2026-02-15,0.8,1,quantile,62.9497070586427
ILI incidence,CZ,2026-02-18,2026-02-15,0.85,1,quantile,65.3872867649915
ILI incidence,CZ,2026-02-18,2026-02-15,0.9,1,quantile,69.4700102410722
ILI incidence,CZ,2026-02-18,2026-02-15,0.95,1,quantile,74.1801971184732
ILI incidence,CZ,2026-02-18,2026-02-15,0.975,1,quantile,80.4240677227399
ILI incidence,CZ,2026-02-18,2026-02-15,0.99,1,quantile,87.769962501558
ILI incidence,CZ,2026-02-18,2026-02-22,0.01,2,quantile,26.0279035231875
ILI incidence,CZ,2026-02-18,2026-02-22,0.025,2,quantile,28.4502457863207
ILI incidence,CZ,2026-02-18,2026-02-22,0.05,2,quantile,31.4107036061122
ILI incidence,CZ,2026-02-18,2026-02-22,0.1,2,quantile,35.2854745361313
ILI incidence,CZ,2026-02-18,2026-02-22,0.15,2,quantile,38.0688307901321
ILI incidence,CZ,2026-02-18,2026-02-22,0.2,2,quantile,41.1862766022931
ILI incidence,CZ,2026-02-18,2026-02-22,0.25,2,quantile,43.3196614808901
ILI incidence,CZ,2026-02-18,2026-02-22,0.3,2,quantile,45.7576305918896
ILI incidence,CZ,2026-02-18,2026-02-22,0.35,2,quantile,47.5830150478205
ILI incidence,CZ,2026-02-18,2026-02-22,0.4,2,quantile,49.0731979137582
ILI incidence,CZ,2026-02-18,2026-02-22,0.45,2,quantile,50.8507489483642
ILI incidence,CZ,2026-02-18,2026-02-22,0.5,2,quantile,53.0888742392376
ILI incidence,CZ,2026-02-18,2026-02-22,0.55,2,quantile,55.5447440665908
ILI incidence,CZ,2026-02-18,2026-02-22,0.6,2,quantile,58.2295977400293
ILI incidence,CZ,2026-02-18,2026-02-22,0.65,2,quantile,60.5050965328431
ILI incidence,CZ,2026-02-18,2026-02-22,0.7,2,quantile,63.5695087393219
ILI incidence,CZ,2026-02-18,2026-02-22,0.75,2,quantile,67.0541518296001
ILI incidence,CZ,2026-02-18,2026-02-22,0.8,2,quantile,70.4244398344899
ILI incidence,CZ,2026-02-18,2026-02-22,0.85,2,quantile,74.1926567435348
ILI incidence,CZ,2026-02-18,2026-02-22,0.9,2,quantile,79.3219059569262
ILI incidence,CZ,2026-02-18,2026-02-22,0.95,2,quantile,88.2320140051765
ILI incidence,CZ,2026-02-18,2026-02-22,0.975,2,quantile,96.810750260454
ILI incidence,CZ,2026-02-18,2026-02-22,0.99,2,quantile,109.977624610472
ILI incidence,CZ,2026-02-18,2026-03-01,0.01,3,quantile,20.6819782894917
ILI incidence,CZ,2026-02-18,2026-03-01,0.025,3,quantile,23.021634080881
