origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.01,1532.024384068607
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.025,1600.5090721259317
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.05,1663.5396703382098
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.1,1737.4217284164602
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.15,1792.1663575242965
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.2,1840.779204595898
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.25,1876.1861104106113
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.3,1908.1329317535412
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.35,1939.987962732568
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.4,1966.0745984263772
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.45,1993.3570137283557
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.5,2022.1230162351596
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.55,2049.201950192615
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.6,2076.981548652038
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.65,2105.009933840343
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.7,2132.3425411524754
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.75,2168.824854291122
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.8,2207.210401496579
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.85,2251.8625326203555
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.9,2305.6985820606715
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.95,2383.3677046366674
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.975,2452.28064796907
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.99,2530.7424743008223
2026-03-18,ILI incidence,2026-03-15,1,AT,median,,2022.1230162351596
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.01,1007.8914277534377
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.025,1163.7216167334182
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.05,1301.244447066507
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.1,1449.8783844944332
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.15,1561.5255236500911
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.2,1652.62555837303
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.25,1726.731275217925
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.3,1791.5314504332055
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.35,1853.8911122920006
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.4,1904.9388407405208
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.45,1962.5732005443224
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.5,2019.5057330519776
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.55,2072.867263893474
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.6,2127.9025607638237
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.65,2187.6619352129683
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.7,2246.8110745249814
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.75,2314.7701177668423
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.8,2390.2459936353025
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.85,2478.172057283653
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.9,2586.751475403801
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.95,2744.1842812021473
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.975,2881.72092454787
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.99,3039.1640707434144
2026-03-18,ILI incidence,2026-03-22,2,AT,median,,2019.5057330519776
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.01,570.5980666375297
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.025,815.996337759163
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.05,1022.498206351745
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.1,1250.1292536764283
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.15,1418.6333573468878
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.2,1551.5953162593848
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.25,1664.5266783445195
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.3,1761.4791378261787
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.35,1850.6341455658453
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.4,1928.8961397318233
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.45,2012.656479898436
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.5,2099.940657544514
