origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-25,ILI incidence,-1,2026-02-08,AT,quantile,0.99,2941.371203148736
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.01,2293.105790433888
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.025,2309.644739618326
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.05,2331.62175913485
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.1,2370.8548386849534
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.15,2401.8645742875788
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.2,2433.0797340972176
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.25,2458.0047097479974
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.3,2481.8832118533487
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.35,2504.0291321873847
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.4,2526.819688531563
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.45,2547.010644506114
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.5,2567.51927344646
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.55,2586.337722490691
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.6,2605.3094253632103
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.65,2627.0153999409667
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.7,2645.7124497818045
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.75,2665.5998286702834
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.8,2686.7089351057166
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.85,2709.346794867269
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.9,2731.0116034881366
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.95,2758.0665867922903
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.975,2770.5273154993683
2026-02-25,ILI incidence,0,2026-02-15,AT,quantile,0.99,2779.289843907713
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.01,2061.728703998418
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.025,2097.388133353491
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.05,2129.0729602959173
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.1,2170.9554260929226
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.15,2202.443561354055
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.2,2226.761700886901
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.25,2248.1372003725155
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.3,2269.22818242345
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.35,2290.2538124756647
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.4,2308.642052451756
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.45,2327.34719278498
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.5,2345.7621800449574
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.55,2365.205503744901
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.6,2384.683232546185
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.65,2404.196603779113
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.7,2423.127694799641
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.75,2441.436600768804
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.8,2462.811396846609
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.85,2487.248179902357
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.9,2515.773507365291
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.95,2554.9723728669846
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.975,2583.805586097757
2026-02-25,ILI incidence,1,2026-02-22,AT,quantile,0.99,2610.178229134473
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.01,1828.9316730506123
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.025,1887.64679784421
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.05,1932.11991428586
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.1,1988.1271749124487
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.15,2024.7157551426
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.2,2056.1706841068462
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.25,2083.0151592865
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.3,2106.584518179921
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.35,2130.31949101735
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.4,2152.0140254645125
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.45,2172.843621361897
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.5,2194.209905801901
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.55,2214.601023507465
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.6,2238.124844190438
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.65,2261.333323604212
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.7,2286.1477272428046
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.75,2308.547634763386
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.8,2332.2352122814127
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.85,2361.329752568421
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.9,2395.9965997108416
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.95,2439.826791748824
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.975,2471.785213029908
2026-02-25,ILI incidence,2,2026-03-01,AT,quantile,0.99,2504.5124917776134
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.01,1656.0239269067538
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.025,1729.4854364381335
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.05,1783.610290347082
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.1,1855.6533178846623
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.15,1897.1550988750816
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.2,1931.7254247786743
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.25,1962.7653792841684
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.3,1991.3710419752715
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.35,2019.638271493808
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.4,2045.2575056005755
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.45,2071.0235728432285
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.5,2097.567200806908
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.55,2121.5997914237423
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.6,2145.284470914517
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.65,2170.841366408151
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.7,2197.215583829663
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.75,2224.0621321330336
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.8,2253.5317202992383
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.85,2284.913607384995
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.9,2321.51963099108
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.95,2367.90310959218
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.975,2397.341112057382
2026-02-25,ILI incidence,3,2026-03-08,AT,quantile,0.99,2428.8292799385085
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.01,1540.9306623562493
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.025,1621.6006232327586
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.05,1680.6426329875635
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.1,1759.8214256109632
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.15,1807.37996411167
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.2,1846.3752935712075
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.25,1878.1744200459448
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.3,1911.8398705562183
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.35,1942.4300209213927
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.4,1973.7789780202345
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.45,2000.7039551790992
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.5,2030.8754426994435
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.55,2056.5984140271994
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.6,2081.0270638375
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.65,2110.2476643040086
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.7,2141.433844314181
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.75,2169.736702107655
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.8,2199.787815266948
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.85,2234.0555849735765
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.9,2272.9237029169853
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.95,2324.532654866427
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.975,2355.2800260887666
2026-02-25,ILI incidence,4,2026-03-15,AT,quantile,0.99,2385.521045977157
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.01,434.276196850247
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.025,445.09778068025474
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.05,456.87181819580576
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.1,471.3391587454296
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.15,484.0918648877784
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.2,494.6451300950045
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.25,503.9930264623303
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.3,511.2347222912893
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.35,519.6382678530011
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.4,527.8371659265715
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.45,535.0084602025852
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.5,542.2308061414324
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.55,549.2658824358747
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.6,558.4876731448979
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.65,569.3072060448262
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.7,578.6250020836738
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.75,587.7940348059557
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.8,600.7509661505877
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.85,615.483102101333
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.9,633.1466163935357
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.95,662.8195007510659
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.975,699.0734538025766
2026-02-25,ILI incidence,-1,2026-02-08,BE,quantile,0.99,743.1489350601954
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.01,394.36771398641343
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.025,395.7952713296449
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.05,398.8695661677639
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.1,403.7912642173372
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.15,409.2717781557385
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.2,414.47520494884
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.25,419.8706424223213
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.3,424.24329565207705
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.35,428.6966392866013
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.4,433.2929779004108
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.45,437.2789701157005
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.5,440.9648406289036
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.55,445.1583128920296
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.6,448.9983043993913
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.65,453.2256926441639
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.7,457.2149740763036
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.75,461.2065421303837
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.8,464.8551190733968
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.85,468.72785947887945
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.9,472.7956828496237
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.95,476.2285724912605
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.975,478.32925871529056
2026-02-25,ILI incidence,0,2026-02-15,BE,quantile,0.99,479.7170167799147
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.01,245.5048858598242
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.025,258.4645601208475
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.05,272.56968323487166
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.1,289.57857361257624
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.15,299.5305097594981
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.2,307.6350277723284
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.25,315.6909289096778
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.3,323.13013045368285
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.35,330.08105958581643
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.4,336.2215820304677
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.45,342.817718465746
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.5,349.8199445476804
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.55,355.89257050161194
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.6,361.8642260426912
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.65,367.897083906923
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.7,374.0460073368919
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.75,380.9400006426619
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.8,388.2634285447702
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.85,397.8667905341458
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.9,408.1169044889916
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.95,423.8824131196727
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.975,434.76460237314967
2026-02-25,ILI incidence,1,2026-02-22,BE,quantile,0.99,451.7665004415352
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.01,158.12388579320773
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.025,174.637229916882
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.05,187.1263323105513
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.1,204.44204025476844
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.15,216.3302286790261
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.2,228.66979006208885
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.25,238.0549337756236
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.3,247.5812182900937
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.35,255.5949904916292
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.4,263.94994535017105
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.45,272.201799350237
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.5,280.5345506076343
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.55,289.33241316074333
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.6,297.6160877462569
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.65,306.9584657664691
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.7,315.87317359766
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.75,326.2539229864486
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.8,336.88868494846866
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.85,348.7899964978157
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.9,362.782963656008
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.95,385.5554782247489
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.975,402.7981754732368
2026-02-25,ILI incidence,2,2026-03-01,BE,quantile,0.99,424.5893103206522
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.01,114.20272408889994
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.025,128.88286598986303
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.05,139.38469792174496
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.1,153.58655306085706
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.15,166.1729885255856
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.2,176.34717289512585
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.25,185.63636193679065
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.3,194.83511469760407
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.35,203.2418416305385
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.4,211.43491682218925
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.45,219.62212837734577
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.5,228.20389114814503
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.55,237.9047000603229
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.6,248.0528210721233
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.65,259.2562650743618
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.7,269.010747385008
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.75,281.78569201463137
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.8,293.6110558618722
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.85,308.94791685996904
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.9,326.0442591006263
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.95,349.7321499379427
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.975,369.1637180562536
2026-02-25,ILI incidence,3,2026-03-08,BE,quantile,0.99,397.84201428565433
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.01,90.80851464103849
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.025,103.14044535649975
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.05,112.33184967712371
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.1,125.40466182836391
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.15,135.17589078602884
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.2,145.02781307685177
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.25,152.276942256261
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.3,160.45882935709443
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.35,166.67822659495803
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.4,174.16485844250855
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.45,182.3089459594081
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.5,190.486125716788
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.55,199.0125626709012
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.6,209.1190638812627
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.65,219.8290075471182
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.7,230.0538895340921
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.75,243.252361204549
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.8,256.8340170177016
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.85,274.8052168894116
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.9,294.0112223783796
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.95,320.8531586232692
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.975,340.4310974853907
2026-02-25,ILI incidence,4,2026-03-15,BE,quantile,0.99,371.5234476421978
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.01,1015.0515403516024
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.025,1033.6509036109628
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.05,1058.5537740981945
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.1,1086.7367627346848
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.15,1107.56374082991
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.2,1125.973843026084
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.25,1141.6476689153071
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.3,1158.4265981022868
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.35,1173.268879697035
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.4,1188.2784793666451
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.45,1202.359044046661
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.5,1216.1382716979217
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.55,1230.9553411988727
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.6,1248.1433940362135
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.65,1264.8485014528162
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.7,1280.664266621055
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.75,1297.7343219173877
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.8,1321.1926098515687
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.85,1349.4663724405211
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.9,1379.1135745365164
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.95,1419.114416501464
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.975,1458.6628332009911
2026-02-25,ARI incidence,-1,2026-02-08,BG,quantile,0.99,1508.437736859261
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.01,959.4099561704678
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.025,962.1149869841964
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.05,968.2751949655864
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.1,979.8487608792234
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.15,990.4363043581176
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.2,1001.1867675381062
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.25,1011.5473776051576
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.3,1021.59262652772
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.35,1031.789437412961
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.4,1040.7974531969187
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.45,1051.0180421558316
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.5,1060.0570255245534
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.55,1069.6951573960998
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.6,1079.9460990081318
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.65,1089.007840985837
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.7,1098.662232169419
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.75,1108.5020178519053
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.8,1120.4601207578903
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.85,1130.2295968323426
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.9,1142.7721281045108
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.95,1156.7683710584386
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.975,1163.783913829925
2026-02-25,ARI incidence,0,2026-02-15,BG,quantile,0.99,1167.4707350551562
2026-02-25,ARI incidence,1,2026-02-22,BG,quantile,0.01,806.4369673504705
2026-02-25,ARI incidence,1,2026-02-22,BG,quantile,0.025,827.0615629207232
2026-02-25,ARI incidence,1,2026-02-22,BG,quantile,0.05,845.1023091361109
2026-02-25,ARI incidence,1,2026-02-22,BG,quantile,0.1,865.7895918176525
2026-02-25,ARI incidence,1,2026-02-22,BG,quantile,0.15,881.7059295374004
2026-02-25,ARI incidence,1,2026-02-22,BG,quantile,0.2,893.9046397729935
