"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.01",288.831814667723
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.025",326.978501907725
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.05",363.792682170254
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.1",411.410118275667
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.15",447.010649969045
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.2",477.489280161507
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.25",505.288173654987
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.3",531.629043695567
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.35",557.26201437791
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.4",582.727071260448
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.45",608.471842210291
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.5",634.918675597216
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.55",662.515003418682
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.6",691.784790004974
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.65",723.397099068632
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.7",758.276338365304
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.75",797.805580340726
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.8",844.252931679995
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.85",901.816823939292
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.9",979.853695168501
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.95",1108.10839354229
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.975",1232.86920170637
2026-03-18,"ARI incidence",2026-03-15,1,"BG","quantile","0.99",1395.69709481582
2026-03-18,"ARI incidence",2026-03-22,2,"BG","quantile","0.01",316.476531311844
2026-03-18,"ARI incidence",2026-03-22,2,"BG","quantile","0.025",355.636407420164
2026-03-18,"ARI incidence",2026-03-22,2,"BG","quantile","0.05",393.170256062078
2026-03-18,"ARI incidence",2026-03-22,2,"BG","quantile","0.1",441.386651561554
2026-03-18,"ARI incidence",2026-03-22,2,"BG","quantile","0.15",477.215893551903
2026-03-18,"ARI incidence",2026-03-22,2,"BG","quantile","0.2",507.754908577241
2026-03-18,"ARI incidence",2026-03-22,2,"BG","quantile","0.25",535.507542540968
2026-03-18,"ARI incidence",2026-03-22,2,"BG","quantile","0.3",561.720662059271
2026-03-18,"ARI incidence",2026-03-22,2,"BG","quantile","0.35",587.155077283468
2026-03-18,"ARI incidence",2026-03-22,2,"BG","quantile","0.4",612.353928114319
2026-03-18,"ARI incidence",2026-03-22,2,"BG","quantile","0.45",637.762958777728
2026-03-18,"ARI incidence",2026-03-22,2,"BG","quantile","0.5",663.798297152254
2026-03-18,"ARI incidence",2026-03-22,2,"BG","quantile","0.55",690.896473741115
2026-03-18,"ARI incidence",2026-03-22,2,"BG","quantile","0.6",719.564550943767
2026-03-18,"ARI incidence",2026-03-22,2,"BG","quantile","0.65",750.446000298325
2026-03-18,"ARI incidence",2026-03-22,2,"BG","quantile","0.7",784.425799269848
