target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,IS,2026-03-29,3,quantile,0.15,3.977222155440214,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.15,3.7500297849637554,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.2,7.334773714524518,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.2,3.0578478632617996,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.2,4.1385436388965795,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.2,4.3157112187777145,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.25,7.555342569143091,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.25,3.220091090850317,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.25,4.294600868688514,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.25,4.664080656634706,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.3,7.734159436785236,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.3,3.36883800357424,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.3,4.365508619758911,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.3,4.874684705953231,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.35,7.95918674586681,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.35,3.4902242532636687,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.35,4.454431401905771,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.35,5.036836777070164,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.4,8.055444733563029,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.4,3.6022732233876233,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.4,4.5291143743590485,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.4,5.059579651254192,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.45,8.171211315060939,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.45,3.676697149700232,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.45,4.633980976498561,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.45,5.089789238741486,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.5,8.336978141951743,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.5,3.836160013752881,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.5,4.764498983557273,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.5,5.219906112727421,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.55,8.501012998726873,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.55,4.188071303520586,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.55,4.891947515674956,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.55,5.316645519802774,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.6,8.782866937220424,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.6,4.417331768647587,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.6,5.024139864325486,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.6,5.364953294971125,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.65,8.967439243438065,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.65,4.607230944087704,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.65,5.226619880089356,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.65,5.5567600782799405,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.7,9.118005924372163,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.7,4.923964112794223,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.7,5.3973607289851495,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.7,5.637917014887127,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.75,9.340599123376695,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.75,5.113081593521782,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.75,5.62092914825484,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.75,5.728624482707137,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.8,9.64368361095278,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.8,5.281397382482248,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.8,5.824942281298885,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.8,5.87605649858586,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.85,9.819120786734437,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.85,5.540456164364962,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.85,6.005264317869879,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.85,6.060548591791971,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.9,10.499751006241441,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.9,5.585689352419813,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.9,6.228420858498062,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.9,6.723337221471534,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.95,10.898101449277359,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.95,6.387739400915314,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.95,7.5945603698715365,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.95,7.459155455063257,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.975,11.30798843190834,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.975,8.624832249003003,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.975,8.980620415406365,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.975,7.471398852385899,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.99,11.625174476593642,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.99,9.055141239334022,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.99,9.452757960748434,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.99,9.60842971211343,2026-03-18
ILI incidence,IS,2026-03-15,1,median,,8.336978141951743,2026-03-18
ILI incidence,IS,2026-03-22,2,median,,3.836160013752881,2026-03-18
ILI incidence,IS,2026-03-29,3,median,,4.764498983557273,2026-03-18
ILI incidence,IS,2026-04-05,4,median,,5.219906112727421,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.01,0.0,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.01,0.9565575641009336,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.01,1.372294892792479,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.01,0.0,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.025,1.958533502593924,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.025,1.2136151726858648,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.025,2.0279143998463844,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.025,1.81512906967412,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.05,1.9644026389194784,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.05,1.5725041968772648,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.05,2.279069175971716,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.05,2.704103392399843,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.1,4.211147216181359,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.1,2.485746128144012,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.1,4.729129626640139,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.1,4.431135732987456,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.15,5.489877122299388,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.15,2.785711784213212,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.15,5.720365624909106,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.15,4.640906852922202,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.2,5.827902204150688,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.2,2.8797845863354268,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.2,5.9629539781111305,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.2,4.797152588702571,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.25,5.951658112971728,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.25,3.094478429307962,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.25,6.40042727695789,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.25,4.895180430260416,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.3,6.097429808544561,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.3,3.6120339651074223,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.3,6.873553317713098,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.3,5.044791993580515,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.35,6.460153004379356,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.35,3.8125606531781666,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.35,7.6907509063500665,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.35,5.267009757309063,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.4,6.558282203965806,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.4,4.089739710775711,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.4,8.330457291681808,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.4,5.5046744844023054,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.45,6.8052582094882075,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.45,4.419743994174529,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.45,8.481518454098916,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.45,5.806426311255745,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.5,7.070858086537601,2026-03-18
