target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ARI incidence,BG,2026-04-05,3,quantile,0.8,780.6194912685328,2026-03-25
ARI incidence,BG,2026-04-12,4,quantile,0.8,690.4985853413232,2026-03-25
ARI incidence,BG,2026-03-22,1,quantile,0.85,1034.277168459447,2026-03-25
ARI incidence,BG,2026-03-29,2,quantile,0.85,981.1539046886672,2026-03-25
ARI incidence,BG,2026-04-05,3,quantile,0.85,801.7849804337005,2026-03-25
ARI incidence,BG,2026-04-12,4,quantile,0.85,720.6471237211897,2026-03-25
ARI incidence,BG,2026-03-22,1,quantile,0.9,1051.1501901085308,2026-03-25
ARI incidence,BG,2026-03-29,2,quantile,0.9,1000.4950020779223,2026-03-25
ARI incidence,BG,2026-04-05,3,quantile,0.9,875.6437340405303,2026-03-25
ARI incidence,BG,2026-04-12,4,quantile,0.9,733.0144935719496,2026-03-25
ARI incidence,BG,2026-03-22,1,quantile,0.95,1100.1809925443197,2026-03-25
ARI incidence,BG,2026-03-29,2,quantile,0.95,1022.1931170403517,2026-03-25
ARI incidence,BG,2026-04-05,3,quantile,0.95,889.742045362109,2026-03-25
ARI incidence,BG,2026-04-12,4,quantile,0.95,749.0397257249489,2026-03-25
ARI incidence,BG,2026-03-22,1,quantile,0.975,1128.1130186681428,2026-03-25
ARI incidence,BG,2026-03-29,2,quantile,0.975,1023.8705938731489,2026-03-25
ARI incidence,BG,2026-04-05,3,quantile,0.975,984.5435976051671,2026-03-25
ARI incidence,BG,2026-04-12,4,quantile,0.975,889.3189407658953,2026-03-25
ARI incidence,BG,2026-03-22,1,quantile,0.99,1222.7382716061616,2026-03-25
ARI incidence,BG,2026-03-29,2,quantile,0.99,1105.5486597593847,2026-03-25
ARI incidence,BG,2026-04-05,3,quantile,0.99,1038.1443520106143,2026-03-25
ARI incidence,BG,2026-04-12,4,quantile,0.99,918.5878083823073,2026-03-25
ARI incidence,BG,2026-03-22,1,median,,965.2258186872288,2026-03-25
ARI incidence,BG,2026-03-29,2,median,,909.2913050410847,2026-03-25
ARI incidence,BG,2026-04-05,3,median,,645.3727467839924,2026-03-25
ARI incidence,BG,2026-04-12,4,median,,608.5104865804292,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.01,566.4582880307751,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.01,867.3357114590232,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.01,674.1624833719796,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.01,687.1195690487828,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.025,732.417406857037,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.025,956.4833120878153,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.025,725.9903587859109,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.025,736.6224481877738,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.05,917.1673536376172,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.05,1010.6485352120428,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.05,802.48208511292,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.05,801.7713905866335,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.1,1066.6409601325893,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.1,1113.5110548533119,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.1,1018.4647163924096,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.1,970.4857949550196,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.15,1080.329728979614,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.15,1153.6047770314665,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.15,1050.0003544058643,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.15,1064.646380436249,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.2,1130.5555605084126,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.2,1206.6825722366323,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.2,1071.9977177480555,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.2,1099.749221178616,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.25,1167.187860359812,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.25,1242.4910000074563,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.25,1091.9841191653622,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.25,1118.8401382501957,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.3,1205.0473606975347,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.3,1255.0908880855052,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.3,1112.9998939503005,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.3,1136.70451770573,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.35,1253.169838063406,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.35,1257.723750343241,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.35,1133.9783765513414,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.35,1149.2052663547877,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.4,1310.8528812607499,2026-03-25
