origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-03-25,ILI incidence,2026-04-12,4,EE,quantile,0.15,120.31193605043526
2026-03-25,ILI incidence,2026-03-22,1,EE,quantile,0.2,246.0909699241014
2026-03-25,ILI incidence,2026-03-29,2,EE,quantile,0.2,200.06817371342208
2026-03-25,ILI incidence,2026-04-05,3,EE,quantile,0.2,158.74613819526115
2026-03-25,ILI incidence,2026-04-12,4,EE,quantile,0.2,123.24660741965214
2026-03-25,ILI incidence,2026-03-22,1,EE,quantile,0.25,247.9403644414084
2026-03-25,ILI incidence,2026-03-29,2,EE,quantile,0.25,201.97214048560878
2026-03-25,ILI incidence,2026-04-05,3,EE,quantile,0.25,161.2097618688835
2026-03-25,ILI incidence,2026-04-12,4,EE,quantile,0.25,125.59429368393059
2026-03-25,ILI incidence,2026-03-22,1,EE,quantile,0.3,249.82959258950385
2026-03-25,ILI incidence,2026-03-29,2,EE,quantile,0.3,204.30209390354136
2026-03-25,ILI incidence,2026-04-05,3,EE,quantile,0.3,163.3887505168717
2026-03-25,ILI incidence,2026-04-12,4,EE,quantile,0.3,128.2763985130476
2026-03-25,ILI incidence,2026-03-22,1,EE,quantile,0.35,251.21780698741077
2026-03-25,ILI incidence,2026-03-29,2,EE,quantile,0.35,206.16777494243837
2026-03-25,ILI incidence,2026-04-05,3,EE,quantile,0.35,165.89465129033317
2026-03-25,ILI incidence,2026-04-12,4,EE,quantile,0.35,130.37953516726887
2026-03-25,ILI incidence,2026-03-22,1,EE,quantile,0.4,252.69983521282174
2026-03-25,ILI incidence,2026-03-29,2,EE,quantile,0.4,208.07495920014577
2026-03-25,ILI incidence,2026-04-05,3,EE,quantile,0.4,168.2752075678837
2026-03-25,ILI incidence,2026-04-12,4,EE,quantile,0.4,133.47884547925628
2026-03-25,ILI incidence,2026-03-22,1,EE,quantile,0.45,254.67518555387068
2026-03-25,ILI incidence,2026-03-29,2,EE,quantile,0.45,210.26324737650623
2026-03-25,ILI incidence,2026-04-05,3,EE,quantile,0.45,170.435143707589
2026-03-25,ILI incidence,2026-04-12,4,EE,quantile,0.45,135.62352974009858
2026-03-25,ILI incidence,2026-03-22,1,EE,quantile,0.5,256.1816467114097
2026-03-25,ILI incidence,2026-03-29,2,EE,quantile,0.5,211.86306103443218
2026-03-25,ILI incidence,2026-04-05,3,EE,quantile,0.5,172.4993865785509
2026-03-25,ILI incidence,2026-04-12,4,EE,quantile,0.5,138.29421767654853
2026-03-25,ILI incidence,2026-03-22,1,EE,quantile,0.55,258.08846607307004
2026-03-25,ILI incidence,2026-03-29,2,EE,quantile,0.55,214.30518437774182
2026-03-25,ILI incidence,2026-04-05,3,EE,quantile,0.55,174.96982803937436
2026-03-25,ILI incidence,2026-04-12,4,EE,quantile,0.55,140.72132926731442
2026-03-25,ILI incidence,2026-03-22,1,EE,quantile,0.6,259.85697619737783
2026-03-25,ILI incidence,2026-03-29,2,EE,quantile,0.6,216.16945101610114
2026-03-25,ILI incidence,2026-04-05,3,EE,quantile,0.6,177.32068099624334
2026-03-25,ILI incidence,2026-04-12,4,EE,quantile,0.6,142.74426121639857
2026-03-25,ILI incidence,2026-03-22,1,EE,quantile,0.65,261.6102868725815
2026-03-25,ILI incidence,2026-03-29,2,EE,quantile,0.65,218.49761261522013
2026-03-25,ILI incidence,2026-04-05,3,EE,quantile,0.65,179.7769702941715
2026-03-25,ILI incidence,2026-04-12,4,EE,quantile,0.65,145.39169788562603
2026-03-25,ILI incidence,2026-03-22,1,EE,quantile,0.7,263.12464840387156
2026-03-25,ILI incidence,2026-03-29,2,EE,quantile,0.7,220.80176247161023
