origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.01,1417.0876327528454
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.01,1086.0653147231035
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.01,810.6187702560062
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.01,589.2845411224423
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.025,1434.9700120343957
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.025,1102.569099668564
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.025,823.3267235705958
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.025,603.134251947051
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.05,1450.4243526392881
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.05,1122.2007269302655
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.05,843.5535165943453
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.05,619.7103507587751
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.1,1482.3690002351148
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.1,1158.1745179058714
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.1,877.8993226157434
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.1,645.1819305207206
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.15,1502.8961878657785
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.15,1181.838078987688
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.15,899.4636939906144
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.15,667.6370990727472
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.2,1527.3909425731717
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.2,1205.215494602705
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.2,920.3018242141712
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.2,684.9647732814044
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.25,1547.937606426059
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.25,1224.8655592728896
2026-03-18,ILI incidence,2026-03-29,3,AT,quantile,0.25,942.1911420879694
2026-03-18,ILI incidence,2026-04-05,4,AT,quantile,0.25,704.3678276511198
2026-03-18,ILI incidence,2026-03-15,1,AT,quantile,0.3,1567.7289783210178
2026-03-18,ILI incidence,2026-03-22,2,AT,quantile,0.3,1245.950554462361
