target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2026-02-18,2026-02-22,0.6,2,quantile,2423.90059489935
ILI incidence,AT,2026-02-18,2026-02-22,0.65,2,quantile,2532.44546745171
ILI incidence,AT,2026-02-18,2026-02-22,0.7,2,quantile,2655.63681357962
ILI incidence,AT,2026-02-18,2026-02-22,0.75,2,quantile,2775.01546683535
ILI incidence,AT,2026-02-18,2026-02-22,0.8,2,quantile,2930.34202934516
ILI incidence,AT,2026-02-18,2026-02-22,0.85,2,quantile,3114.84164597554
ILI incidence,AT,2026-02-18,2026-02-22,0.9,2,quantile,3374.88326706292
ILI incidence,AT,2026-02-18,2026-02-22,0.95,2,quantile,3862.47457504179
ILI incidence,AT,2026-02-18,2026-02-22,0.975,2,quantile,4286.78039463671
ILI incidence,AT,2026-02-18,2026-02-22,0.99,2,quantile,4608.86561275808
ILI incidence,AT,2026-02-18,2026-03-01,0.01,3,quantile,620.317903920543
ILI incidence,AT,2026-02-18,2026-03-01,0.025,3,quantile,761.568711635719
ILI incidence,AT,2026-02-18,2026-03-01,0.05,3,quantile,875.810187146821
ILI incidence,AT,2026-02-18,2026-03-01,0.1,3,quantile,1047.02632609997
ILI incidence,AT,2026-02-18,2026-03-01,0.15,3,quantile,1162.1421795354
ILI incidence,AT,2026-02-18,2026-03-01,0.2,3,quantile,1284.14664529605
ILI incidence,AT,2026-02-18,2026-03-01,0.25,3,quantile,1413.87240566421
ILI incidence,AT,2026-02-18,2026-03-01,0.3,3,quantile,1528.88146350847
ILI incidence,AT,2026-02-18,2026-03-01,0.35,3,quantile,1612.40363254887
ILI incidence,AT,2026-02-18,2026-03-01,0.4,3,quantile,1723.36659254227
ILI incidence,AT,2026-02-18,2026-03-01,0.45,3,quantile,1851.18885168127
ILI incidence,AT,2026-02-18,2026-03-01,0.5,3,quantile,1998.16035066069
ILI incidence,AT,2026-02-18,2026-03-01,0.55,3,quantile,2089.12873403686
ILI incidence,AT,2026-02-18,2026-03-01,0.6,3,quantile,2212.72918743248
ILI incidence,AT,2026-02-18,2026-03-01,0.65,3,quantile,2342.61967601333
ILI incidence,AT,2026-02-18,2026-03-01,0.7,3,quantile,2483.8896923268
ILI incidence,AT,2026-02-18,2026-03-01,0.75,3,quantile,2632.79985974789
ILI incidence,AT,2026-02-18,2026-03-01,0.8,3,quantile,2847.18690985725
ILI incidence,AT,2026-02-18,2026-03-01,0.85,3,quantile,3073.99922220908
ILI incidence,AT,2026-02-18,2026-03-01,0.9,3,quantile,3403.77992588794
ILI incidence,AT,2026-02-18,2026-03-01,0.95,3,quantile,3895.30097441787
ILI incidence,AT,2026-02-18,2026-03-01,0.975,3,quantile,4361.37613635376
ILI incidence,AT,2026-02-18,2026-03-01,0.99,3,quantile,5122.5508524943
ILI incidence,AT,2026-02-18,2026-03-08,0.01,4,quantile,485.769623303353
ILI incidence,AT,2026-02-18,2026-03-08,0.025,4,quantile,585.358648506935
ILI incidence,AT,2026-02-18,2026-03-08,0.05,4,quantile,710.719016885632
ILI incidence,AT,2026-02-18,2026-03-08,0.1,4,quantile,878.320331858173
ILI incidence,AT,2026-02-18,2026-03-08,0.15,4,quantile,992.589194379227
ILI incidence,AT,2026-02-18,2026-03-08,0.2,4,quantile,1108.17900363499
ILI incidence,AT,2026-02-18,2026-03-08,0.25,4,quantile,1218.7220515552
ILI incidence,AT,2026-02-18,2026-03-08,0.3,4,quantile,1337.03783091304
ILI incidence,AT,2026-02-18,2026-03-08,0.35,4,quantile,1465.28315296251
ILI incidence,AT,2026-02-18,2026-03-08,0.4,4,quantile,1572.86418645089
ILI incidence,AT,2026-02-18,2026-03-08,0.45,4,quantile,1683.71571846588
ILI incidence,AT,2026-02-18,2026-03-08,0.5,4,quantile,1786.1556524134
ILI incidence,AT,2026-02-18,2026-03-08,0.55,4,quantile,1925.66431847496
ILI incidence,AT,2026-02-18,2026-03-08,0.6,4,quantile,2071.62402760337
ILI incidence,AT,2026-02-18,2026-03-08,0.65,4,quantile,2206.46052043836
ILI incidence,AT,2026-02-18,2026-03-08,0.7,4,quantile,2368.23191892504
ILI incidence,AT,2026-02-18,2026-03-08,0.75,4,quantile,2619.28708546533
ILI incidence,AT,2026-02-18,2026-03-08,0.8,4,quantile,2814.01874008443
ILI incidence,AT,2026-02-18,2026-03-08,0.85,4,quantile,3029.52514063507
ILI incidence,AT,2026-02-18,2026-03-08,0.9,4,quantile,3346.98771220924
ILI incidence,AT,2026-02-18,2026-03-08,0.95,4,quantile,3965.08245602197
ILI incidence,AT,2026-02-18,2026-03-08,0.975,4,quantile,4454.30618073943
ILI incidence,AT,2026-02-18,2026-03-08,0.99,4,quantile,5007.59005806827
ILI incidence,AT,2026-02-18,2026-02-15,,1,median,2490.80988743295
ILI incidence,AT,2026-02-18,2026-02-22,,2,median,2235.74629414124
ILI incidence,AT,2026-02-18,2026-03-01,,3,median,1998.16035066069
ILI incidence,AT,2026-02-18,2026-03-08,,4,median,1786.1556524134
ILI incidence,BE,2026-02-18,2026-02-15,0.01,1,quantile,398.642695765386
ILI incidence,BE,2026-02-18,2026-02-15,0.025,1,quantile,429.813531887199
ILI incidence,BE,2026-02-18,2026-02-15,0.05,1,quantile,454.341490848535
ILI incidence,BE,2026-02-18,2026-02-15,0.1,1,quantile,491.1296857763
ILI incidence,BE,2026-02-18,2026-02-15,0.15,1,quantile,516.664424180839
ILI incidence,BE,2026-02-18,2026-02-15,0.2,1,quantile,538.594018367008
ILI incidence,BE,2026-02-18,2026-02-15,0.25,1,quantile,565.576629758213
ILI incidence,BE,2026-02-18,2026-02-15,0.3,1,quantile,588.100168766176
ILI incidence,BE,2026-02-18,2026-02-15,0.35,1,quantile,604.546187272393
ILI incidence,BE,2026-02-18,2026-02-15,0.4,1,quantile,619.098629192159
ILI incidence,BE,2026-02-18,2026-02-15,0.45,1,quantile,634.423347059185
ILI incidence,BE,2026-02-18,2026-02-15,0.5,1,quantile,652.560829557114
ILI incidence,BE,2026-02-18,2026-02-15,0.55,1,quantile,675.390821370502
ILI incidence,BE,2026-02-18,2026-02-15,0.6,1,quantile,692.36054252149
ILI incidence,BE,2026-02-18,2026-02-15,0.65,1,quantile,712.34851770618
ILI incidence,BE,2026-02-18,2026-02-15,0.7,1,quantile,729.208847434003
ILI incidence,BE,2026-02-18,2026-02-15,0.75,1,quantile,752.552812277966
ILI incidence,BE,2026-02-18,2026-02-15,0.8,1,quantile,784.697244796995
ILI incidence,BE,2026-02-18,2026-02-15,0.85,1,quantile,828.939063881217
ILI incidence,BE,2026-02-18,2026-02-15,0.9,1,quantile,874.688250572951
ILI incidence,BE,2026-02-18,2026-02-15,0.95,1,quantile,953.626969357211
ILI incidence,BE,2026-02-18,2026-02-15,0.975,1,quantile,1044.16993566921
ILI incidence,BE,2026-02-18,2026-02-15,0.99,1,quantile,1141.17481938146
ILI incidence,BE,2026-02-18,2026-02-22,0.01,2,quantile,294.791738252362
ILI incidence,BE,2026-02-18,2026-02-22,0.025,2,quantile,326.991823620165
ILI incidence,BE,2026-02-18,2026-02-22,0.05,2,quantile,363.889199216038
ILI incidence,BE,2026-02-18,2026-02-22,0.1,2,quantile,405.504775809828
ILI incidence,BE,2026-02-18,2026-02-22,0.15,2,quantile,435.660730626751
ILI incidence,BE,2026-02-18,2026-02-22,0.2,2,quantile,469.783666224934
ILI incidence,BE,2026-02-18,2026-02-22,0.25,2,quantile,501.413479227869
ILI incidence,BE,2026-02-18,2026-02-22,0.3,2,quantile,525.434894535166
ILI incidence,BE,2026-02-18,2026-02-22,0.35,2,quantile,550.946977514342
ILI incidence,BE,2026-02-18,2026-02-22,0.4,2,quantile,577.976152797104
ILI incidence,BE,2026-02-18,2026-02-22,0.45,2,quantile,604.36750737871
ILI incidence,BE,2026-02-18,2026-02-22,0.5,2,quantile,628.081513756222
ILI incidence,BE,2026-02-18,2026-02-22,0.55,2,quantile,655.607495296483
ILI incidence,BE,2026-02-18,2026-02-22,0.6,2,quantile,689.955981713981
ILI incidence,BE,2026-02-18,2026-02-22,0.65,2,quantile,728.293763994898
ILI incidence,BE,2026-02-18,2026-02-22,0.7,2,quantile,760.24768581996
ILI incidence,BE,2026-02-18,2026-02-22,0.75,2,quantile,810.087669258845
ILI incidence,BE,2026-02-18,2026-02-22,0.8,2,quantile,866.522866105032
ILI incidence,BE,2026-02-18,2026-02-22,0.85,2,quantile,913.825536667285
ILI incidence,BE,2026-02-18,2026-02-22,0.9,2,quantile,983.731806303415
ILI incidence,BE,2026-02-18,2026-02-22,0.95,2,quantile,1141.84611123186
ILI incidence,BE,2026-02-18,2026-02-22,0.975,2,quantile,1250.44036995333
ILI incidence,BE,2026-02-18,2026-02-22,0.99,2,quantile,1387.15758299957
ILI incidence,BE,2026-02-18,2026-03-01,0.01,3,quantile,223.013872780921
ILI incidence,BE,2026-02-18,2026-03-01,0.025,3,quantile,251.770482708569
ILI incidence,BE,2026-02-18,2026-03-01,0.05,3,quantile,290.127257495122
ILI incidence,BE,2026-02-18,2026-03-01,0.1,3,quantile,330.918630610951
ILI incidence,BE,2026-02-18,2026-03-01,0.15,3,quantile,365.909145101048
ILI incidence,BE,2026-02-18,2026-03-01,0.2,3,quantile,404.884736785746
ILI incidence,BE,2026-02-18,2026-03-01,0.25,3,quantile,438.603466517599
ILI incidence,BE,2026-02-18,2026-03-01,0.3,3,quantile,464.932481398158
ILI incidence,BE,2026-02-18,2026-03-01,0.35,3,quantile,497.047065563386
ILI incidence,BE,2026-02-18,2026-03-01,0.4,3,quantile,526.134491231625
ILI incidence,BE,2026-02-18,2026-03-01,0.45,3,quantile,560.467493928344
ILI incidence,BE,2026-02-18,2026-03-01,0.5,3,quantile,589.960675766355
ILI incidence,BE,2026-02-18,2026-03-01,0.55,3,quantile,628.640652636326
ILI incidence,BE,2026-02-18,2026-03-01,0.6,3,quantile,672.79293187047
ILI incidence,BE,2026-02-18,2026-03-01,0.65,3,quantile,723.417917556386
ILI incidence,BE,2026-02-18,2026-03-01,0.7,3,quantile,773.646195973024
ILI incidence,BE,2026-02-18,2026-03-01,0.75,3,quantile,831.125251409447
ILI incidence,BE,2026-02-18,2026-03-01,0.8,3,quantile,880.293414165233
ILI incidence,BE,2026-02-18,2026-03-01,0.85,3,quantile,957.182252946938
ILI incidence,BE,2026-02-18,2026-03-01,0.9,3,quantile,1035.30453530114
ILI incidence,BE,2026-02-18,2026-03-01,0.95,3,quantile,1162.87629014929
ILI incidence,BE,2026-02-18,2026-03-01,0.975,3,quantile,1300.29790982209
ILI incidence,BE,2026-02-18,2026-03-01,0.99,3,quantile,1448.2562310945
ILI incidence,BE,2026-02-18,2026-03-08,0.01,4,quantile,150.863323620653
ILI incidence,BE,2026-02-18,2026-03-08,0.025,4,quantile,190.413812310592
ILI incidence,BE,2026-02-18,2026-03-08,0.05,4,quantile,220.948271563659
ILI incidence,BE,2026-02-18,2026-03-08,0.1,4,quantile,262.468261246685
ILI incidence,BE,2026-02-18,2026-03-08,0.15,4,quantile,297.889404428646
ILI incidence,BE,2026-02-18,2026-03-08,0.2,4,quantile,328.619348125708
ILI incidence,BE,2026-02-18,2026-03-08,0.25,4,quantile,370.792875024949
ILI incidence,BE,2026-02-18,2026-03-08,0.3,4,quantile,400.366519066397
ILI incidence,BE,2026-02-18,2026-03-08,0.35,4,quantile,441.049436392254
ILI incidence,BE,2026-02-18,2026-03-08,0.4,4,quantile,471.426463077225
ILI incidence,BE,2026-02-18,2026-03-08,0.45,4,quantile,503.018118265706
ILI incidence,BE,2026-02-18,2026-03-08,0.5,4,quantile,545.130526666268
ILI incidence,BE,2026-02-18,2026-03-08,0.55,4,quantile,585.089232327657
ILI incidence,BE,2026-02-18,2026-03-08,0.6,4,quantile,627.513623008866
ILI incidence,BE,2026-02-18,2026-03-08,0.65,4,quantile,664.34608242663
ILI incidence,BE,2026-02-18,2026-03-08,0.7,4,quantile,728.081828854376
ILI incidence,BE,2026-02-18,2026-03-08,0.75,4,quantile,781.728520413937
ILI incidence,BE,2026-02-18,2026-03-08,0.8,4,quantile,843.968985485349
ILI incidence,BE,2026-02-18,2026-03-08,0.85,4,quantile,920.647461698923
ILI incidence,BE,2026-02-18,2026-03-08,0.9,4,quantile,1009.99221082947
ILI incidence,BE,2026-02-18,2026-03-08,0.95,4,quantile,1147.51220820414
ILI incidence,BE,2026-02-18,2026-03-08,0.975,4,quantile,1293.07198981708
ILI incidence,BE,2026-02-18,2026-03-08,0.99,4,quantile,1412.5653835264
ILI incidence,BE,2026-02-18,2026-02-15,,1,median,652.560829557114
ILI incidence,BE,2026-02-18,2026-02-22,,2,median,628.081513756222
ILI incidence,BE,2026-02-18,2026-03-01,,3,median,589.960675766355
ILI incidence,BE,2026-02-18,2026-03-08,,4,median,545.130526666268
ILI incidence,CH,2026-02-18,2026-02-15,0.01,1,quantile,68.9305483829033
ILI incidence,CH,2026-02-18,2026-02-15,0.025,1,quantile,74.8535913289222
ILI incidence,CH,2026-02-18,2026-02-15,0.05,1,quantile,81.0054986389025
ILI incidence,CH,2026-02-18,2026-02-15,0.1,1,quantile,87.6452914949876
ILI incidence,CH,2026-02-18,2026-02-15,0.15,1,quantile,92.927211319183
ILI incidence,CH,2026-02-18,2026-02-15,0.2,1,quantile,97.721798480165
ILI incidence,CH,2026-02-18,2026-02-15,0.25,1,quantile,101.754424523097
ILI incidence,CH,2026-02-18,2026-02-15,0.3,1,quantile,105.540140719863
ILI incidence,CH,2026-02-18,2026-02-15,0.35,1,quantile,108.872289765159
ILI incidence,CH,2026-02-18,2026-02-15,0.4,1,quantile,112.235973006465
ILI incidence,CH,2026-02-18,2026-02-15,0.45,1,quantile,115.767044582079
ILI incidence,CH,2026-02-18,2026-02-15,0.5,1,quantile,119.707447590493
ILI incidence,CH,2026-02-18,2026-02-15,0.55,1,quantile,123.164852732761
ILI incidence,CH,2026-02-18,2026-02-15,0.6,1,quantile,126.509850321054
ILI incidence,CH,2026-02-18,2026-02-15,0.65,1,quantile,130.33517991527
ILI incidence,CH,2026-02-18,2026-02-15,0.7,1,quantile,136.093417237757
ILI incidence,CH,2026-02-18,2026-02-15,0.75,1,quantile,140.025855520582
ILI incidence,CH,2026-02-18,2026-02-15,0.8,1,quantile,146.622455612956
ILI incidence,CH,2026-02-18,2026-02-15,0.85,1,quantile,153.753868673951
ILI incidence,CH,2026-02-18,2026-02-15,0.9,1,quantile,164.649545310246
ILI incidence,CH,2026-02-18,2026-02-15,0.95,1,quantile,184.292177752349
ILI incidence,CH,2026-02-18,2026-02-15,0.975,1,quantile,195.693717052667
ILI incidence,CH,2026-02-18,2026-02-15,0.99,1,quantile,209.323443792738
ILI incidence,CH,2026-02-18,2026-02-22,0.01,2,quantile,47.4739109426528
ILI incidence,CH,2026-02-18,2026-02-22,0.025,2,quantile,54.8412063937061
ILI incidence,CH,2026-02-18,2026-02-22,0.05,2,quantile,59.405766462252
ILI incidence,CH,2026-02-18,2026-02-22,0.1,2,quantile,69.814054644451
ILI incidence,CH,2026-02-18,2026-02-22,0.15,2,quantile,77.6082937668532
ILI incidence,CH,2026-02-18,2026-02-22,0.2,2,quantile,82.8033096169695
ILI incidence,CH,2026-02-18,2026-02-22,0.25,2,quantile,86.8770170382866
ILI incidence,CH,2026-02-18,2026-02-22,0.3,2,quantile,91.7616622718146
ILI incidence,CH,2026-02-18,2026-02-22,0.35,2,quantile,95.2568615649318
ILI incidence,CH,2026-02-18,2026-02-22,0.4,2,quantile,99.5913737116972
ILI incidence,CH,2026-02-18,2026-02-22,0.45,2,quantile,104.012444744142
ILI incidence,CH,2026-02-18,2026-02-22,0.5,2,quantile,108.292172532369
ILI incidence,CH,2026-02-18,2026-02-22,0.55,2,quantile,114.100765514225
ILI incidence,CH,2026-02-18,2026-02-22,0.6,2,quantile,119.872590811972
ILI incidence,CH,2026-02-18,2026-02-22,0.65,2,quantile,124.950070962047
ILI incidence,CH,2026-02-18,2026-02-22,0.7,2,quantile,134.453215227177
ILI incidence,CH,2026-02-18,2026-02-22,0.75,2,quantile,143.396470088665
ILI incidence,CH,2026-02-18,2026-02-22,0.8,2,quantile,153.494674207499
ILI incidence,CH,2026-02-18,2026-02-22,0.85,2,quantile,170.002547419577
ILI incidence,CH,2026-02-18,2026-02-22,0.9,2,quantile,185.227790113538
ILI incidence,CH,2026-02-18,2026-02-22,0.95,2,quantile,209.367243969904
ILI incidence,CH,2026-02-18,2026-02-22,0.975,2,quantile,230.244655464936
ILI incidence,CH,2026-02-18,2026-02-22,0.99,2,quantile,262.88742063157
ILI incidence,CH,2026-02-18,2026-03-01,0.01,3,quantile,33.1434406716855
ILI incidence,CH,2026-02-18,2026-03-01,0.025,3,quantile,38.1579814178325
ILI incidence,CH,2026-02-18,2026-03-01,0.05,3,quantile,45.5653600901419
ILI incidence,CH,2026-02-18,2026-03-01,0.1,3,quantile,53.5882642139933
ILI incidence,CH,2026-02-18,2026-03-01,0.15,3,quantile,59.9832301349818
ILI incidence,CH,2026-02-18,2026-03-01,0.2,3,quantile,65.6720229016656
ILI incidence,CH,2026-02-18,2026-03-01,0.25,3,quantile,71.1355470656994
ILI incidence,CH,2026-02-18,2026-03-01,0.3,3,quantile,76.4852208400432
ILI incidence,CH,2026-02-18,2026-03-01,0.35,3,quantile,82.5852810647822
ILI incidence,CH,2026-02-18,2026-03-01,0.4,3,quantile,87.413477146981
ILI incidence,CH,2026-02-18,2026-03-01,0.45,3,quantile,92.5360450418851
ILI incidence,CH,2026-02-18,2026-03-01,0.5,3,quantile,98.7770286181439
ILI incidence,CH,2026-02-18,2026-03-01,0.55,3,quantile,105.04327924489
ILI incidence,CH,2026-02-18,2026-03-01,0.6,3,quantile,112.656776848745
ILI incidence,CH,2026-02-18,2026-03-01,0.65,3,quantile,121.056522958686
ILI incidence,CH,2026-02-18,2026-03-01,0.7,3,quantile,132.002663567761
ILI incidence,CH,2026-02-18,2026-03-01,0.75,3,quantile,143.668796873445
ILI incidence,CH,2026-02-18,2026-03-01,0.8,3,quantile,158.090540666956
ILI incidence,CH,2026-02-18,2026-03-01,0.85,3,quantile,173.459089326676
ILI incidence,CH,2026-02-18,2026-03-01,0.9,3,quantile,202.042233658269
ILI incidence,CH,2026-02-18,2026-03-01,0.95,3,quantile,239.317735585804
ILI incidence,CH,2026-02-18,2026-03-01,0.975,3,quantile,267.558309453886
ILI incidence,CH,2026-02-18,2026-03-01,0.99,3,quantile,306.8569784986
ILI incidence,CH,2026-02-18,2026-03-08,0.01,4,quantile,22.9742169936725
ILI incidence,CH,2026-02-18,2026-03-08,0.025,4,quantile,28.8463946465216
ILI incidence,CH,2026-02-18,2026-03-08,0.05,4,quantile,33.9961887273652
ILI incidence,CH,2026-02-18,2026-03-08,0.1,4,quantile,41.821873325292
ILI incidence,CH,2026-02-18,2026-03-08,0.15,4,quantile,47.5901005436204
ILI incidence,CH,2026-02-18,2026-03-08,0.2,4,quantile,54.5169176086875
ILI incidence,CH,2026-02-18,2026-03-08,0.25,4,quantile,59.1029730071731
ILI incidence,CH,2026-02-18,2026-03-08,0.3,4,quantile,65.4356669807469
ILI incidence,CH,2026-02-18,2026-03-08,0.35,4,quantile,70.0451013540098
ILI incidence,CH,2026-02-18,2026-03-08,0.4,4,quantile,76.3050474709498
ILI incidence,CH,2026-02-18,2026-03-08,0.45,4,quantile,82.7962138518496
ILI incidence,CH,2026-02-18,2026-03-08,0.5,4,quantile,90.8005151845578
ILI incidence,CH,2026-02-18,2026-03-08,0.55,4,quantile,98.8564488524636
ILI incidence,CH,2026-02-18,2026-03-08,0.6,4,quantile,108.894818672178
ILI incidence,CH,2026-02-18,2026-03-08,0.65,4,quantile,118.629757070847
ILI incidence,CH,2026-02-18,2026-03-08,0.7,4,quantile,128.36403875311
ILI incidence,CH,2026-02-18,2026-03-08,0.75,4,quantile,140.474094517967
ILI incidence,CH,2026-02-18,2026-03-08,0.8,4,quantile,158.964844265026
ILI incidence,CH,2026-02-18,2026-03-08,0.85,4,quantile,179.123277389303
ILI incidence,CH,2026-02-18,2026-03-08,0.9,4,quantile,203.461821686364
ILI incidence,CH,2026-02-18,2026-03-08,0.95,4,quantile,247.93024786261
ILI incidence,CH,2026-02-18,2026-03-08,0.975,4,quantile,277.741226478272
ILI incidence,CH,2026-02-18,2026-03-08,0.99,4,quantile,317.965116773998
ILI incidence,CH,2026-02-18,2026-02-15,,1,median,119.707447590493
ILI incidence,CH,2026-02-18,2026-02-22,,2,median,108.292172532369
ILI incidence,CH,2026-02-18,2026-03-01,,3,median,98.7770286181439
ILI incidence,CH,2026-02-18,2026-03-08,,4,median,90.8005151845578
ILI incidence,CZ,2026-02-18,2026-02-15,0.01,1,quantile,26.474707931138
ILI incidence,CZ,2026-02-18,2026-02-15,0.025,1,quantile,28.8797253655711
ILI incidence,CZ,2026-02-18,2026-02-15,0.05,1,quantile,31.8471537228906
ILI incidence,CZ,2026-02-18,2026-02-15,0.1,1,quantile,34.6267787501518
ILI incidence,CZ,2026-02-18,2026-02-15,0.15,1,quantile,36.8008976627028
ILI incidence,CZ,2026-02-18,2026-02-15,0.2,1,quantile,38.8525229229194
ILI incidence,CZ,2026-02-18,2026-02-15,0.25,1,quantile,40.0924424007066
ILI incidence,CZ,2026-02-18,2026-02-15,0.3,1,quantile,41.7501637356208
ILI incidence,CZ,2026-02-18,2026-02-15,0.35,1,quantile,43.1623232611238
ILI incidence,CZ,2026-02-18,2026-02-15,0.4,1,quantile,45.0688162832864
ILI incidence,CZ,2026-02-18,2026-02-15,0.45,1,quantile,46.7934325587452
ILI incidence,CZ,2026-02-18,2026-02-15,0.5,1,quantile,48.9535885950088
ILI incidence,CZ,2026-02-18,2026-02-15,0.55,1,quantile,50.7610180622161
ILI incidence,CZ,2026-02-18,2026-02-15,0.6,1,quantile,53.0378218622716
ILI incidence,CZ,2026-02-18,2026-02-15,0.65,1,quantile,55.2542355268841
ILI incidence,CZ,2026-02-18,2026-02-15,0.7,1,quantile,57.6820857520199
ILI incidence,CZ,2026-02-18,2026-02-15,0.75,1,quantile,60.3508209264137
ILI incidence,CZ,2026-02-18,2026-02-15,0.8,1,quantile,64.1065607828673
ILI incidence,CZ,2026-02-18,2026-02-15,0.85,1,quantile,69.1130562563189
ILI incidence,CZ,2026-02-18,2026-02-15,0.9,1,quantile,73.741646508992
ILI incidence,CZ,2026-02-18,2026-02-15,0.95,1,quantile,82.788795055434
ILI incidence,CZ,2026-02-18,2026-02-15,0.975,1,quantile,90.6928891333729
ILI incidence,CZ,2026-02-18,2026-02-15,0.99,1,quantile,98.6578005182318
ILI incidence,CZ,2026-02-18,2026-02-22,0.01,2,quantile,18.1096016357609
ILI incidence,CZ,2026-02-18,2026-02-22,0.025,2,quantile,20.0012742814888
ILI incidence,CZ,2026-02-18,2026-02-22,0.05,2,quantile,23.5859705876532
ILI incidence,CZ,2026-02-18,2026-02-22,0.1,2,quantile,27.033538627971
ILI incidence,CZ,2026-02-18,2026-02-22,0.15,2,quantile,30.6262048052577
ILI incidence,CZ,2026-02-18,2026-02-22,0.2,2,quantile,32.6654630420613
ILI incidence,CZ,2026-02-18,2026-02-22,0.25,2,quantile,35.134212178818
ILI incidence,CZ,2026-02-18,2026-02-22,0.3,2,quantile,37.6349977985922
ILI incidence,CZ,2026-02-18,2026-02-22,0.35,2,quantile,40.1821432138345
ILI incidence,CZ,2026-02-18,2026-02-22,0.4,2,quantile,42.2826397439061
ILI incidence,CZ,2026-02-18,2026-02-22,0.45,2,quantile,44.9928918173274
ILI incidence,CZ,2026-02-18,2026-02-22,0.5,2,quantile,47.9992846387498
ILI incidence,CZ,2026-02-18,2026-02-22,0.55,2,quantile,51.0123092686564
ILI incidence,CZ,2026-02-18,2026-02-22,0.6,2,quantile,55.411747629774
ILI incidence,CZ,2026-02-18,2026-02-22,0.65,2,quantile,58.93385812691
ILI incidence,CZ,2026-02-18,2026-02-22,0.7,2,quantile,62.8494657413318
ILI incidence,CZ,2026-02-18,2026-02-22,0.75,2,quantile,69.2873801639222
ILI incidence,CZ,2026-02-18,2026-02-22,0.8,2,quantile,75.1276174402887
ILI incidence,CZ,2026-02-18,2026-02-22,0.85,2,quantile,81.9933813872804
ILI incidence,CZ,2026-02-18,2026-02-22,0.9,2,quantile,91.3551864538677
ILI incidence,CZ,2026-02-18,2026-02-22,0.95,2,quantile,105.603573521487
ILI incidence,CZ,2026-02-18,2026-02-22,0.975,2,quantile,122.821890665011
ILI incidence,CZ,2026-02-18,2026-02-22,0.99,2,quantile,142.851569548523
ILI incidence,CZ,2026-02-18,2026-03-01,0.01,3,quantile,11.4524759524995
