target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2026-03-18,2026-03-29,0.5,3,quantile,1544.31345973648
ILI incidence,AT,2026-03-18,2026-03-29,0.55,3,quantile,1625.21423548398
ILI incidence,AT,2026-03-18,2026-03-29,0.6,3,quantile,1740.00590118604
ILI incidence,AT,2026-03-18,2026-03-29,0.65,3,quantile,1847.51204183971
ILI incidence,AT,2026-03-18,2026-03-29,0.7,3,quantile,1996.1698575438
ILI incidence,AT,2026-03-18,2026-03-29,0.75,3,quantile,2135.91921250816
ILI incidence,AT,2026-03-18,2026-03-29,0.8,3,quantile,2327.9744300725
ILI incidence,AT,2026-03-18,2026-03-29,0.85,3,quantile,2546.06879267611
ILI incidence,AT,2026-03-18,2026-03-29,0.9,3,quantile,2859.44377168461
ILI incidence,AT,2026-03-18,2026-03-29,0.95,3,quantile,3323.74613784274
ILI incidence,AT,2026-03-18,2026-03-29,0.975,3,quantile,3823.32628054211
ILI incidence,AT,2026-03-18,2026-03-29,0.99,3,quantile,4568.57784688463
ILI incidence,AT,2026-03-18,2026-04-05,0.01,4,quantile,313.976255295299
ILI incidence,AT,2026-03-18,2026-04-05,0.025,4,quantile,396.741439757743
ILI incidence,AT,2026-03-18,2026-04-05,0.05,4,quantile,492.320530444155
ILI incidence,AT,2026-03-18,2026-04-05,0.1,4,quantile,635.382459830315
ILI incidence,AT,2026-03-18,2026-04-05,0.15,4,quantile,724.041396726055
ILI incidence,AT,2026-03-18,2026-04-05,0.2,4,quantile,826.654802841543
ILI incidence,AT,2026-03-18,2026-04-05,0.25,4,quantile,910.77263434419
ILI incidence,AT,2026-03-18,2026-04-05,0.3,4,quantile,998.141605572858
ILI incidence,AT,2026-03-18,2026-04-05,0.35,4,quantile,1128.71719001981
ILI incidence,AT,2026-03-18,2026-04-05,0.4,4,quantile,1206.81477305343
ILI incidence,AT,2026-03-18,2026-04-05,0.45,4,quantile,1315.69286578862
ILI incidence,AT,2026-03-18,2026-04-05,0.5,4,quantile,1406.63943705679
ILI incidence,AT,2026-03-18,2026-04-05,0.55,4,quantile,1513.70016571262
ILI incidence,AT,2026-03-18,2026-04-05,0.6,4,quantile,1655.07385112174
ILI incidence,AT,2026-03-18,2026-04-05,0.65,4,quantile,1802.99725884251
ILI incidence,AT,2026-03-18,2026-04-05,0.7,4,quantile,1947.80299865508
ILI incidence,AT,2026-03-18,2026-04-05,0.75,4,quantile,2162.3561961762
ILI incidence,AT,2026-03-18,2026-04-05,0.8,4,quantile,2356.963404168
ILI incidence,AT,2026-03-18,2026-04-05,0.85,4,quantile,2578.39151898384
ILI incidence,AT,2026-03-18,2026-04-05,0.9,4,quantile,2885.55050777543
ILI incidence,AT,2026-03-18,2026-04-05,0.95,4,quantile,3515.28414349591
ILI incidence,AT,2026-03-18,2026-04-05,0.975,4,quantile,3916.57140437942
ILI incidence,AT,2026-03-18,2026-04-05,0.99,4,quantile,4584.63458140858
ILI incidence,AT,2026-03-18,2026-03-15,,1,median,1880.71594297461
ILI incidence,AT,2026-03-18,2026-03-22,,2,median,1702.66019591268
ILI incidence,AT,2026-03-18,2026-03-29,,3,median,1544.31345973648
ILI incidence,AT,2026-03-18,2026-04-05,,4,median,1406.63943705679
ILI incidence,BE,2026-03-18,2026-03-15,0.01,1,quantile,35.7833530014166
ILI incidence,BE,2026-03-18,2026-03-15,0.025,1,quantile,44.9854255109296
ILI incidence,BE,2026-03-18,2026-03-15,0.05,1,quantile,52.4535235385049
ILI incidence,BE,2026-03-18,2026-03-15,0.1,1,quantile,61.4954547275009
ILI incidence,BE,2026-03-18,2026-03-15,0.15,1,quantile,68.4386186520861
ILI incidence,BE,2026-03-18,2026-03-15,0.2,1,quantile,74.3785972402489
ILI incidence,BE,2026-03-18,2026-03-15,0.25,1,quantile,80.845669230793
ILI incidence,BE,2026-03-18,2026-03-15,0.3,1,quantile,85.447823861354
ILI incidence,BE,2026-03-18,2026-03-15,0.35,1,quantile,90.3769252758585
ILI incidence,BE,2026-03-18,2026-03-15,0.4,1,quantile,96.1638037723518
ILI incidence,BE,2026-03-18,2026-03-15,0.45,1,quantile,102.239064947024
ILI incidence,BE,2026-03-18,2026-03-15,0.5,1,quantile,107.424159235759
ILI incidence,BE,2026-03-18,2026-03-15,0.55,1,quantile,111.768368358446
ILI incidence,BE,2026-03-18,2026-03-15,0.6,1,quantile,116.426366870169
ILI incidence,BE,2026-03-18,2026-03-15,0.65,1,quantile,122.033060940552
ILI incidence,BE,2026-03-18,2026-03-15,0.7,1,quantile,129.027769594569
ILI incidence,BE,2026-03-18,2026-03-15,0.75,1,quantile,137.531053452757
ILI incidence,BE,2026-03-18,2026-03-15,0.8,1,quantile,145.023903633725
ILI incidence,BE,2026-03-18,2026-03-15,0.85,1,quantile,159.407835538526
ILI incidence,BE,2026-03-18,2026-03-15,0.9,1,quantile,173.775598632198
ILI incidence,BE,2026-03-18,2026-03-15,0.95,1,quantile,206.206117848291
ILI incidence,BE,2026-03-18,2026-03-15,0.975,1,quantile,226.145591103559
ILI incidence,BE,2026-03-18,2026-03-15,0.99,1,quantile,288.289136660598
ILI incidence,BE,2026-03-18,2026-03-22,0.01,2,quantile,15.7936825700306
ILI incidence,BE,2026-03-18,2026-03-22,0.025,2,quantile,23.7577704828412
ILI incidence,BE,2026-03-18,2026-03-22,0.05,2,quantile,31.9657770638786
ILI incidence,BE,2026-03-18,2026-03-22,0.1,2,quantile,43.1470837353872
ILI incidence,BE,2026-03-18,2026-03-22,0.15,2,quantile,51.1442672825606
ILI incidence,BE,2026-03-18,2026-03-22,0.2,2,quantile,59.4200011389043
ILI incidence,BE,2026-03-18,2026-03-22,0.25,2,quantile,65.8179048910123
ILI incidence,BE,2026-03-18,2026-03-22,0.3,2,quantile,72.1262307480479
ILI incidence,BE,2026-03-18,2026-03-22,0.35,2,quantile,78.6470363070343
ILI incidence,BE,2026-03-18,2026-03-22,0.4,2,quantile,84.7714347103219
ILI incidence,BE,2026-03-18,2026-03-22,0.45,2,quantile,90.8718989387925
ILI incidence,BE,2026-03-18,2026-03-22,0.5,2,quantile,99.2527962028664
ILI incidence,BE,2026-03-18,2026-03-22,0.55,2,quantile,106.64465134015
ILI incidence,BE,2026-03-18,2026-03-22,0.6,2,quantile,113.681334712554
ILI incidence,BE,2026-03-18,2026-03-22,0.65,2,quantile,124.954168493302
ILI incidence,BE,2026-03-18,2026-03-22,0.7,2,quantile,135.345877211735
ILI incidence,BE,2026-03-18,2026-03-22,0.75,2,quantile,148.267174532225
ILI incidence,BE,2026-03-18,2026-03-22,0.8,2,quantile,161.733944449573
ILI incidence,BE,2026-03-18,2026-03-22,0.85,2,quantile,185.71184334651
ILI incidence,BE,2026-03-18,2026-03-22,0.9,2,quantile,218.11721856453
ILI incidence,BE,2026-03-18,2026-03-22,0.95,2,quantile,285.048122078775
ILI incidence,BE,2026-03-18,2026-03-22,0.975,2,quantile,336.770285278728
ILI incidence,BE,2026-03-18,2026-03-22,0.99,2,quantile,392.877325274315
ILI incidence,BE,2026-03-18,2026-03-29,0.01,3,quantile,4.74992063762829
ILI incidence,BE,2026-03-18,2026-03-29,0.025,3,quantile,9.41913830761333
ILI incidence,BE,2026-03-18,2026-03-29,0.05,3,quantile,17.6195354044218
ILI incidence,BE,2026-03-18,2026-03-29,0.1,3,quantile,28.8469478072397
ILI incidence,BE,2026-03-18,2026-03-29,0.15,3,quantile,38.2216405040376
ILI incidence,BE,2026-03-18,2026-03-29,0.2,3,quantile,48.3169489122259
ILI incidence,BE,2026-03-18,2026-03-29,0.25,3,quantile,55.4996120720657
ILI incidence,BE,2026-03-18,2026-03-29,0.3,3,quantile,61.6679854478686
ILI incidence,BE,2026-03-18,2026-03-29,0.35,3,quantile,69.2149345449427
ILI incidence,BE,2026-03-18,2026-03-29,0.4,3,quantile,76.2267079227333
ILI incidence,BE,2026-03-18,2026-03-29,0.45,3,quantile,86.7632689161422
ILI incidence,BE,2026-03-18,2026-03-29,0.5,3,quantile,94.6014993965961
ILI incidence,BE,2026-03-18,2026-03-29,0.55,3,quantile,105.005817316765
ILI incidence,BE,2026-03-18,2026-03-29,0.6,3,quantile,115.533389042821
ILI incidence,BE,2026-03-18,2026-03-29,0.65,3,quantile,129.122932098935
ILI incidence,BE,2026-03-18,2026-03-29,0.7,3,quantile,143.893922546139
ILI incidence,BE,2026-03-18,2026-03-29,0.75,3,quantile,165.463859735522
ILI incidence,BE,2026-03-18,2026-03-29,0.8,3,quantile,188.570892623875
ILI incidence,BE,2026-03-18,2026-03-29,0.85,3,quantile,220.349968265853
ILI incidence,BE,2026-03-18,2026-03-29,0.9,3,quantile,266.509538277995
ILI incidence,BE,2026-03-18,2026-03-29,0.95,3,quantile,357.296698875125
ILI incidence,BE,2026-03-18,2026-03-29,0.975,3,quantile,434.310478567019
ILI incidence,BE,2026-03-18,2026-03-29,0.99,3,quantile,587.672737167339
ILI incidence,BE,2026-03-18,2026-04-05,0.01,4,quantile,0
ILI incidence,BE,2026-03-18,2026-04-05,0.025,4,quantile,0
ILI incidence,BE,2026-03-18,2026-04-05,0.05,4,quantile,7.5464880306239
ILI incidence,BE,2026-03-18,2026-04-05,0.1,4,quantile,16.1131625360015
ILI incidence,BE,2026-03-18,2026-04-05,0.15,4,quantile,25.9803118522574
ILI incidence,BE,2026-03-18,2026-04-05,0.2,4,quantile,33.881766924521
ILI incidence,BE,2026-03-18,2026-04-05,0.25,4,quantile,43.1453283476658
ILI incidence,BE,2026-03-18,2026-04-05,0.3,4,quantile,52.7156336001336
ILI incidence,BE,2026-03-18,2026-04-05,0.35,4,quantile,62.952337763506
ILI incidence,BE,2026-03-18,2026-04-05,0.4,4,quantile,73.0271836463214
ILI incidence,BE,2026-03-18,2026-04-05,0.45,4,quantile,81.6261753360655
ILI incidence,BE,2026-03-18,2026-04-05,0.5,4,quantile,92.3889245352941
ILI incidence,BE,2026-03-18,2026-04-05,0.55,4,quantile,104.693908773786
ILI incidence,BE,2026-03-18,2026-04-05,0.6,4,quantile,120.928742574313
ILI incidence,BE,2026-03-18,2026-04-05,0.65,4,quantile,134.136186560037
ILI incidence,BE,2026-03-18,2026-04-05,0.7,4,quantile,155.755720344261
ILI incidence,BE,2026-03-18,2026-04-05,0.75,4,quantile,178.976031560311
ILI incidence,BE,2026-03-18,2026-04-05,0.8,4,quantile,207.282667294889
ILI incidence,BE,2026-03-18,2026-04-05,0.85,4,quantile,252.73885654266
ILI incidence,BE,2026-03-18,2026-04-05,0.9,4,quantile,328.174617585711
ILI incidence,BE,2026-03-18,2026-04-05,0.95,4,quantile,445.32451096791
ILI incidence,BE,2026-03-18,2026-04-05,0.975,4,quantile,556.977030372262
ILI incidence,BE,2026-03-18,2026-04-05,0.99,4,quantile,746.598487506763
ILI incidence,BE,2026-03-18,2026-03-15,,1,median,107.424159235759
ILI incidence,BE,2026-03-18,2026-03-22,,2,median,99.2527962028664
ILI incidence,BE,2026-03-18,2026-03-29,,3,median,94.6014993965961
ILI incidence,BE,2026-03-18,2026-04-05,,4,median,92.3889245352941
ILI incidence,CH,2026-03-18,2026-03-15,0.01,1,quantile,3.6323708165037
ILI incidence,CH,2026-03-18,2026-03-15,0.025,1,quantile,6.53105034338212
ILI incidence,CH,2026-03-18,2026-03-15,0.05,1,quantile,9.45481623209828
ILI incidence,CH,2026-03-18,2026-03-15,0.1,1,quantile,15.2880957877258
ILI incidence,CH,2026-03-18,2026-03-15,0.15,1,quantile,19.2921341120297
ILI incidence,CH,2026-03-18,2026-03-15,0.2,1,quantile,22.2681718450719
ILI incidence,CH,2026-03-18,2026-03-15,0.25,1,quantile,25.8691128112051
ILI incidence,CH,2026-03-18,2026-03-15,0.3,1,quantile,28.6873060685698
ILI incidence,CH,2026-03-18,2026-03-15,0.35,1,quantile,31.4736211827766
ILI incidence,CH,2026-03-18,2026-03-15,0.4,1,quantile,33.7124546871566
ILI incidence,CH,2026-03-18,2026-03-15,0.45,1,quantile,36.5723274237171
ILI incidence,CH,2026-03-18,2026-03-15,0.5,1,quantile,39.1936563027737
ILI incidence,CH,2026-03-18,2026-03-15,0.55,1,quantile,42.2658957608495
ILI incidence,CH,2026-03-18,2026-03-15,0.6,1,quantile,46.1142817914177
ILI incidence,CH,2026-03-18,2026-03-15,0.65,1,quantile,49.5159500200938
ILI incidence,CH,2026-03-18,2026-03-15,0.7,1,quantile,52.7474429762229
ILI incidence,CH,2026-03-18,2026-03-15,0.75,1,quantile,56.9630663464838
ILI incidence,CH,2026-03-18,2026-03-15,0.8,1,quantile,61.2184373744104
ILI incidence,CH,2026-03-18,2026-03-15,0.85,1,quantile,67.1402298243357
ILI incidence,CH,2026-03-18,2026-03-15,0.9,1,quantile,75.1620449721
ILI incidence,CH,2026-03-18,2026-03-15,0.95,1,quantile,86.921384931725
ILI incidence,CH,2026-03-18,2026-03-15,0.975,1,quantile,102.619795690099
ILI incidence,CH,2026-03-18,2026-03-15,0.99,1,quantile,129.849469030278
ILI incidence,CH,2026-03-18,2026-03-22,0.01,2,quantile,1.97580757366176
ILI incidence,CH,2026-03-18,2026-03-22,0.025,2,quantile,4.60558829949602
ILI incidence,CH,2026-03-18,2026-03-22,0.05,2,quantile,7.0343838925461
ILI incidence,CH,2026-03-18,2026-03-22,0.1,2,quantile,11.3545486069485
ILI incidence,CH,2026-03-18,2026-03-22,0.15,2,quantile,14.0908209620478
ILI incidence,CH,2026-03-18,2026-03-22,0.2,2,quantile,17.5715911427551
ILI incidence,CH,2026-03-18,2026-03-22,0.25,2,quantile,20.5636419290082
ILI incidence,CH,2026-03-18,2026-03-22,0.3,2,quantile,23.2569676847603
ILI incidence,CH,2026-03-18,2026-03-22,0.35,2,quantile,26.5027707039429
ILI incidence,CH,2026-03-18,2026-03-22,0.4,2,quantile,29.5754355194745
ILI incidence,CH,2026-03-18,2026-03-22,0.45,2,quantile,33.1766203461386
ILI incidence,CH,2026-03-18,2026-03-22,0.5,2,quantile,35.8066574713388
ILI incidence,CH,2026-03-18,2026-03-22,0.55,2,quantile,39.1908585564646
ILI incidence,CH,2026-03-18,2026-03-22,0.6,2,quantile,42.8482226844215
ILI incidence,CH,2026-03-18,2026-03-22,0.65,2,quantile,46.6896492549039
ILI incidence,CH,2026-03-18,2026-03-22,0.7,2,quantile,51.4519869388071
ILI incidence,CH,2026-03-18,2026-03-22,0.75,2,quantile,56.3130253596549
ILI incidence,CH,2026-03-18,2026-03-22,0.8,2,quantile,62.9029077588209
ILI incidence,CH,2026-03-18,2026-03-22,0.85,2,quantile,69.489443545649
ILI incidence,CH,2026-03-18,2026-03-22,0.9,2,quantile,83.838096464054
ILI incidence,CH,2026-03-18,2026-03-22,0.95,2,quantile,107.841104271716
ILI incidence,CH,2026-03-18,2026-03-22,0.975,2,quantile,131.058619810342
ILI incidence,CH,2026-03-18,2026-03-22,0.99,2,quantile,154.146691647963
ILI incidence,CH,2026-03-18,2026-03-29,0.01,3,quantile,1.29638786984046
ILI incidence,CH,2026-03-18,2026-03-29,0.025,3,quantile,3.77184275738616
ILI incidence,CH,2026-03-18,2026-03-29,0.05,3,quantile,6.63469176450398
ILI incidence,CH,2026-03-18,2026-03-29,0.1,3,quantile,10.1474697877207
ILI incidence,CH,2026-03-18,2026-03-29,0.15,3,quantile,13.233586181346
ILI incidence,CH,2026-03-18,2026-03-29,0.2,3,quantile,16.133422900575
ILI incidence,CH,2026-03-18,2026-03-29,0.25,3,quantile,18.7191728473496
ILI incidence,CH,2026-03-18,2026-03-29,0.3,3,quantile,21.2096712441226
ILI incidence,CH,2026-03-18,2026-03-29,0.35,3,quantile,23.8688005738661
ILI incidence,CH,2026-03-18,2026-03-29,0.4,3,quantile,26.282696555806
ILI incidence,CH,2026-03-18,2026-03-29,0.45,3,quantile,29.3084969347863
ILI incidence,CH,2026-03-18,2026-03-29,0.5,3,quantile,33.5831869022114
ILI incidence,CH,2026-03-18,2026-03-29,0.55,3,quantile,38.0603934840454
ILI incidence,CH,2026-03-18,2026-03-29,0.6,3,quantile,42.2955265335945
ILI incidence,CH,2026-03-18,2026-03-29,0.65,3,quantile,47.5536594877477
ILI incidence,CH,2026-03-18,2026-03-29,0.7,3,quantile,53.4396637944886
ILI incidence,CH,2026-03-18,2026-03-29,0.75,3,quantile,60.0134938604164
ILI incidence,CH,2026-03-18,2026-03-29,0.8,3,quantile,70.2592658887408
ILI incidence,CH,2026-03-18,2026-03-29,0.85,3,quantile,83.9777924165056
ILI incidence,CH,2026-03-18,2026-03-29,0.9,3,quantile,100.320306104325
ILI incidence,CH,2026-03-18,2026-03-29,0.95,3,quantile,130.804543600919
ILI incidence,CH,2026-03-18,2026-03-29,0.975,3,quantile,160.940475352673
ILI incidence,CH,2026-03-18,2026-03-29,0.99,3,quantile,195.179957814069
ILI incidence,CH,2026-03-18,2026-04-05,0.01,4,quantile,0.734313635376148
ILI incidence,CH,2026-03-18,2026-04-05,0.025,4,quantile,3.20898531619926
ILI incidence,CH,2026-03-18,2026-04-05,0.05,4,quantile,4.91979974528706
ILI incidence,CH,2026-03-18,2026-04-05,0.1,4,quantile,7.67059784936057
ILI incidence,CH,2026-03-18,2026-04-05,0.15,4,quantile,11.4324645301215
ILI incidence,CH,2026-03-18,2026-04-05,0.2,4,quantile,14.4749416029599
ILI incidence,CH,2026-03-18,2026-04-05,0.25,4,quantile,17.2661094553889
ILI incidence,CH,2026-03-18,2026-04-05,0.3,4,quantile,19.6685443914879
ILI incidence,CH,2026-03-18,2026-04-05,0.35,4,quantile,22.1977697235571
ILI incidence,CH,2026-03-18,2026-04-05,0.4,4,quantile,24.6127579512153
ILI incidence,CH,2026-03-18,2026-04-05,0.45,4,quantile,28.2804968993411
ILI incidence,CH,2026-03-18,2026-04-05,0.5,4,quantile,32.1767963459067
ILI incidence,CH,2026-03-18,2026-04-05,0.55,4,quantile,37.2505340486616
ILI incidence,CH,2026-03-18,2026-04-05,0.6,4,quantile,42.4424404856349
ILI incidence,CH,2026-03-18,2026-04-05,0.65,4,quantile,47.7513174016876
ILI incidence,CH,2026-03-18,2026-04-05,0.7,4,quantile,55.3744920554211
ILI incidence,CH,2026-03-18,2026-04-05,0.75,4,quantile,64.9450969324482
ILI incidence,CH,2026-03-18,2026-04-05,0.8,4,quantile,77.1357006217892
ILI incidence,CH,2026-03-18,2026-04-05,0.85,4,quantile,91.2256180045023
ILI incidence,CH,2026-03-18,2026-04-05,0.9,4,quantile,113.058856937838
ILI incidence,CH,2026-03-18,2026-04-05,0.95,4,quantile,152.147063998341
ILI incidence,CH,2026-03-18,2026-04-05,0.975,4,quantile,177.160788563758
ILI incidence,CH,2026-03-18,2026-04-05,0.99,4,quantile,217.254732077217
ILI incidence,CH,2026-03-18,2026-03-15,,1,median,39.1936563027737
ILI incidence,CH,2026-03-18,2026-03-22,,2,median,35.8066574713388
ILI incidence,CH,2026-03-18,2026-03-29,,3,median,33.5831869022114
ILI incidence,CH,2026-03-18,2026-04-05,,4,median,32.1767963459067
ILI incidence,CZ,2026-03-18,2026-03-15,0.01,1,quantile,7.61246667232009
ILI incidence,CZ,2026-03-18,2026-03-15,0.025,1,quantile,8.52137970463033
ILI incidence,CZ,2026-03-18,2026-03-15,0.05,1,quantile,9.97384467147652
ILI incidence,CZ,2026-03-18,2026-03-15,0.1,1,quantile,11.3638660139889
ILI incidence,CZ,2026-03-18,2026-03-15,0.15,1,quantile,12.3978378894634
ILI incidence,CZ,2026-03-18,2026-03-15,0.2,1,quantile,13.5132347165479
ILI incidence,CZ,2026-03-18,2026-03-15,0.25,1,quantile,14.564076400931
ILI incidence,CZ,2026-03-18,2026-03-15,0.3,1,quantile,15.4344011840614
ILI incidence,CZ,2026-03-18,2026-03-15,0.35,1,quantile,16.1749037653347
ILI incidence,CZ,2026-03-18,2026-03-15,0.4,1,quantile,17.123111308633
ILI incidence,CZ,2026-03-18,2026-03-15,0.45,1,quantile,17.9900266293823
ILI incidence,CZ,2026-03-18,2026-03-15,0.5,1,quantile,18.90128665532
ILI incidence,CZ,2026-03-18,2026-03-15,0.55,1,quantile,19.999926608543
ILI incidence,CZ,2026-03-18,2026-03-15,0.6,1,quantile,20.8683647773361
ILI incidence,CZ,2026-03-18,2026-03-15,0.65,1,quantile,22.1553979298011
ILI incidence,CZ,2026-03-18,2026-03-15,0.7,1,quantile,23.4263118060748
ILI incidence,CZ,2026-03-18,2026-03-15,0.75,1,quantile,24.9511004941793
ILI incidence,CZ,2026-03-18,2026-03-15,0.8,1,quantile,26.642759124527
ILI incidence,CZ,2026-03-18,2026-03-15,0.85,1,quantile,29.0209416214153
ILI incidence,CZ,2026-03-18,2026-03-15,0.9,1,quantile,31.8882568173398
ILI incidence,CZ,2026-03-18,2026-03-15,0.95,1,quantile,37.4328733116187
ILI incidence,CZ,2026-03-18,2026-03-15,0.975,1,quantile,42.6044531486691
ILI incidence,CZ,2026-03-18,2026-03-15,0.99,1,quantile,47.0899488685967
ILI incidence,CZ,2026-03-18,2026-03-22,0.01,2,quantile,3.17173141567116
ILI incidence,CZ,2026-03-18,2026-03-22,0.025,2,quantile,4.9125306896468
ILI incidence,CZ,2026-03-18,2026-03-22,0.05,2,quantile,6.18383380936208
ILI incidence,CZ,2026-03-18,2026-03-22,0.1,2,quantile,8.05104788367206
ILI incidence,CZ,2026-03-18,2026-03-22,0.15,2,quantile,9.59871931648588
ILI incidence,CZ,2026-03-18,2026-03-22,0.2,2,quantile,10.8687007173618
ILI incidence,CZ,2026-03-18,2026-03-22,0.25,2,quantile,11.9202880781121
ILI incidence,CZ,2026-03-18,2026-03-22,0.3,2,quantile,13.0832186911018
ILI incidence,CZ,2026-03-18,2026-03-22,0.35,2,quantile,14.3266475295065
ILI incidence,CZ,2026-03-18,2026-03-22,0.4,2,quantile,15.5597689048577
ILI incidence,CZ,2026-03-18,2026-03-22,0.45,2,quantile,16.7078321687476
ILI incidence,CZ,2026-03-18,2026-03-22,0.5,2,quantile,17.8737607315754
ILI incidence,CZ,2026-03-18,2026-03-22,0.55,2,quantile,19.4519289845648
ILI incidence,CZ,2026-03-18,2026-03-22,0.6,2,quantile,21.0775443197195
ILI incidence,CZ,2026-03-18,2026-03-22,0.65,2,quantile,23.064204723006
ILI incidence,CZ,2026-03-18,2026-03-22,0.7,2,quantile,25.2900576583668
ILI incidence,CZ,2026-03-18,2026-03-22,0.75,2,quantile,27.9954893652759
ILI incidence,CZ,2026-03-18,2026-03-22,0.8,2,quantile,30.9046913183226
ILI incidence,CZ,2026-03-18,2026-03-22,0.85,2,quantile,34.645907988156
ILI incidence,CZ,2026-03-18,2026-03-22,0.9,2,quantile,40.1697465587407
ILI incidence,CZ,2026-03-18,2026-03-22,0.95,2,quantile,48.247599269039
ILI incidence,CZ,2026-03-18,2026-03-22,0.975,2,quantile,60.3724908271844
ILI incidence,CZ,2026-03-18,2026-03-22,0.99,2,quantile,73.9775719428291
