target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2026-03-29,3,quantile,0.99,540.5509363109375,2026-03-18
ILI incidence,BE,2026-04-05,4,quantile,0.99,512.7585863962036,2026-03-18
ILI incidence,BE,2026-03-15,1,median,,258.63672094808817,2026-03-18
ILI incidence,BE,2026-03-22,2,median,,285.5967223238399,2026-03-18
ILI incidence,BE,2026-03-29,3,median,,279.3188272096851,2026-03-18
ILI incidence,BE,2026-04-05,4,median,,238.2107358535866,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.01,342.79121255175477,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.01,350.0913027865009,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.01,342.1700364481662,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.01,315.0425474590643,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.025,402.4035155564912,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.025,424.8398567232106,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.025,405.285058459182,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.025,394.4571380269393,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.05,467.51520693917456,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.05,482.3971568651037,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.05,474.5385608564389,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.05,459.8464168952965,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.1,544.4947382758882,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.1,560.809566935362,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.1,538.0857712942983,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.1,522.6339446121438,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.15,597.6975138715817,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.15,615.2346424570379,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.15,604.7570525343659,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.15,570.0492254644013,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.2,639.4787044781348,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.2,657.7930562551926,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.2,646.2165642934457,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.2,618.9277232788791,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.25,674.3853924671708,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.25,693.285869577481,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.25,683.1234792105924,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.25,654.375073488877,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.3,711.7818790067789,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.3,720.7956372193504,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.3,711.1433148898927,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.3,677.3050097943725,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.35,740.3027551468925,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.35,744.299402132287,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.35,745.1617340622616,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.35,706.0373782283456,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.4,762.8616025964427,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.4,769.8873081999375,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.4,772.2770094634079,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.4,740.5527897723508,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.45,789.5648960676122,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.45,805.1621841476447,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.45,795.6107146620483,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.45,767.2384667840657,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.5,809.9752219169486,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.5,832.8145316964853,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.5,817.6171084881041,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.5,797.4971152892513,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.55,832.7164706389606,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.55,855.5414241511843,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.55,840.832511822246,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.55,824.3638670628246,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.6,858.175242507593,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.6,881.6035044978368,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.6,867.7603000771378,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.6,844.4078625257105,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.65,890.1854237781176,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.65,904.1430335441127,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.65,893.8576999317055,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.65,868.7014704764042,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.7,918.7402015088111,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.7,930.8075607636023,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.7,925.3849384479869,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.7,898.7651081752422,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.75,950.3338654813032,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.75,962.8604060565143,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.75,959.6566644099073,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.75,928.4133416583151,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.8,986.9035098530318,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.8,997.4532504816331,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.8,997.1673684013733,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.8,957.9594243394754,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.85,1029.9112029870416,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.85,1031.3977598153472,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.85,1039.8614227586895,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.85,1000.7093098017481,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.9,1088.2780808653774,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.9,1075.3124984121364,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.9,1079.7615571919446,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.9,1046.1643006241493,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.95,1171.2429940556758,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.95,1155.5905021621643,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.95,1144.523167220513,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.95,1111.180048664136,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.975,1235.992425147043,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.975,1246.931742225242,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.975,1207.187679972983,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.975,1167.9795993604694,2026-03-18
ILI incidence,GR,2026-03-15,1,quantile,0.99,1267.4921405594835,2026-03-18
ILI incidence,GR,2026-03-22,2,quantile,0.99,1300.7976706578625,2026-03-18
ILI incidence,GR,2026-03-29,3,quantile,0.99,1349.5584870275866,2026-03-18
ILI incidence,GR,2026-04-05,4,quantile,0.99,1235.6403750665581,2026-03-18
ILI incidence,GR,2026-03-15,1,median,,809.9752219169486,2026-03-18
ILI incidence,GR,2026-03-22,2,median,,832.8145316964853,2026-03-18
ILI incidence,GR,2026-03-29,3,median,,817.6171084881041,2026-03-18
ILI incidence,GR,2026-04-05,4,median,,797.4971152892513,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.01,0.0,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.01,0.0,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.01,3.0260239320700704,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.01,4.488287507203234,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.025,0.0,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.025,0.003952037673913255,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.025,5.462778109709667,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.025,6.865260377469253,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.05,0.0,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.05,2.7097027359822277,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.05,7.686090238296664,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.05,8.994495848294592,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.1,0.0,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.1,5.2986985359804395,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.1,10.20681834504587,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.1,11.775586500634246,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.15,0.6609712081186329,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.15,6.886559133010394,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.15,12.117419371731247,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.15,13.3294802181717,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.2,1.9110320457207879,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.2,8.30580251242379,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.2,14.133393081045675,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.2,15.202214180459245,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.25,3.348346478793509,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.25,9.525097320498453,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.25,15.299695154227429,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.25,16.828094255086434,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.3,4.691221210478948,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.3,10.630825829869156,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.3,16.58570579099344,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.3,17.997507448927713,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.35,5.734021053197613,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.35,11.844133322877418,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.35,17.943057945838127,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.35,18.892475141056668,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.4,6.910543663950833,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.4,12.868131839555433,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.4,18.87884646904347,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.4,20.32620217545838,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.45,7.815822632701405,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.45,13.97792378754091,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.45,19.849210552497997,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.45,21.221661202991672,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.5,8.839729319751829,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.5,15.238948406990366,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.5,21.054203084524012,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.5,22.39825686658218,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.55,9.798274006030029,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.55,16.106728642017128,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.55,21.848518464548103,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.55,23.8853296531558,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.6,10.67161062364233,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.6,17.083972366728947,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.6,22.84752598612978,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.6,24.918120616788492,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.65,11.861688498656264,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.65,18.061508231073265,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.65,23.813242286736216,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.65,26.086714257161578,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.7,13.290108669925372,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.7,19.10072771355921,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.7,24.869290088680767,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.7,27.447117565339806,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.75,14.202835694292506,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.75,20.457047953632262,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.75,26.089124639315646,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.75,28.58810698513556,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.8,15.71947652895044,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.8,21.77985838147188,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.8,27.297593162836936,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.8,29.946285972970966,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.85,17.295837934751553,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.85,23.379625016749834,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.85,28.740551656483706,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.85,31.784923746690353,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.9,19.336951253014448,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.9,25.108387713558916,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.9,30.696419079389358,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.9,33.91122775595952,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.95,22.688993471498055,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.95,28.345922462491185,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.95,34.14175379046005,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.95,36.73084484520476,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.975,25.674932047803136,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.975,30.939310271193982,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.975,36.51893976563268,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.975,39.660969237313594,2026-03-18
ILI incidence,IS,2026-03-15,1,quantile,0.99,27.949069839884384,2026-03-18
ILI incidence,IS,2026-03-22,2,quantile,0.99,33.02803879518835,2026-03-18
ILI incidence,IS,2026-03-29,3,quantile,0.99,39.30807094083129,2026-03-18
ILI incidence,IS,2026-04-05,4,quantile,0.99,42.49376769656965,2026-03-18
ILI incidence,IS,2026-03-15,1,median,,8.839729319751829,2026-03-18
ILI incidence,IS,2026-03-22,2,median,,15.238948406990366,2026-03-18
ILI incidence,IS,2026-03-29,3,median,,21.054203084524012,2026-03-18
ILI incidence,IS,2026-04-05,4,median,,22.39825686658218,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.01,0.0,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.01,0.0,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.01,0.0,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.01,0.0,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.025,0.0,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.025,0.0,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.025,0.0,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.025,0.0,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.05,0.0,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.05,1.0158359320775832,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.05,1.172797211058701,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.05,0.0,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.1,1.434540320933103,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.1,4.438834641737624,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.1,4.9341813030461665,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.1,3.155114910995789,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.15,4.087466155044131,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.15,6.638472856481739,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.15,7.3756764342981604,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.15,5.50023303211602,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.2,6.176458696086084,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.2,8.611083759669064,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.2,9.344853348545604,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.2,7.234631444258449,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.25,7.980347389983227,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.25,10.048617730324557,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.25,10.916508167953694,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.25,9.029072877452354,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.3,9.346879515633407,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.3,11.500255802843604,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.3,12.4767416260243,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.3,10.569096584357508,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.35,10.667051263371379,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.35,12.800837495998593,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.35,14.3678471203463,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.35,12.003666899138135,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.4,11.968078919737762,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.4,14.124647470312857,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.4,15.688984539069542,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.4,13.498905367102228,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.45,13.368539393390222,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.45,15.138006568029946,2026-03-18
ILI incidence,IE,2026-03-29,3,quantile,0.45,17.155007635516377,2026-03-18
ILI incidence,IE,2026-04-05,4,quantile,0.45,14.45611248121719,2026-03-18
ILI incidence,IE,2026-03-15,1,quantile,0.5,14.47379683484992,2026-03-18
ILI incidence,IE,2026-03-22,2,quantile,0.5,16.12308371437664,2026-03-18
